id,answer,subject,domain,bangla_correct,banglish_correct,english_correct,bangla_parsed,banglish_parsed,english_parsed,bangla_prompt,banglish_prompt,english_prompt
benqa_ext_12th-Physics-II_0115,D,Physics-II,physics-ii,1,0,1,D,C,D,"একটি N টাইপ অর্ধ-পরিবাহীর বৈশিষ্ট্য হলো- A. একটি ঋণাত্মক চার্জগ্রস্থ B. এতে প্রোটনের আধিক্য থাকে C. হোলের পরিমাণ বেশি থাকে D. এটি আধান নিরপেক্ষ Answer with only A, B, C, or D.","ekoti N taip ordh-poribahir boishishty holo- A. ekoti rinatmok charjogrosth B. ete protoner adhiky thake C. holer poriman beshi thake D. eti adhan niropeksh Answer with only A, B, C, or D.","Characteristics of N-type semi-conductor- A. it is negatively charged B. it contains more protone in it C. number of holes is more D. it is charge neutral Answer with only A, B, C, or D."
benqa_ext_12th-Physics-II_0128,A,Physics-II,physics-ii,0,0,1,B,D,A,"তাপগতিবিদ্যার দ্বিতীয় সূত্রের গাণিতিক রূপ- A. dQ = TdS B. dQ = \frac{dS}{T} C. W = JH D. dQ = dU + dW Answer with only A, B, C, or D.","tapogotibidyar dwitiy sutrer ganitik rup- A. dQ = TdS B. dQ = \frac{dS}{T} C. W = JH D. dQ = dU + dW Answer with only A, B, C, or D.","Mathematical form of second law of thermodynamics- A. dQ = TdS B. dQ = \frac{dS}{T} C. W = JH D. dQ = dU + dW Answer with only A, B, C, or D."
benqa_ext_12th-Physics-II_0135,C,Physics-II,physics-ii,1,0,0,C,D,B,মাইকেলসন-মর্লির পরীক্ষার সিদ্ধান্তসমূহ হচ্ছে- i. ইথার মাধ্যম বলতে এ মহাবিশ্বে কিছু নেই ii. গ্যালিলিওর রূপান্তর সঠিক iii. আলোর বেগ একটি ধ্রুব রাশি যা কোনো পর্যবেক্ষকের উপর নির্ভরশীল নয় নিচের কোনটি সঠিক? A. i ও ii B. ii...,maikeloson-morlir porikshar siddhantosomuh hochchhe- i. ithar madhyom bolote e mohabishbe kichhu nei ii. gyalilior rupantor sothik iii. alor beg ekoti dhrub rashi ja kono poryobekshoker upor nirbhoroshil noy nicher ko...,"The decisions of the Michelson Morley's experiments are- i. there is no any either medium in this universe ii. Galilian transformation is right iii. the velocity of light is constant, that is not dependable of any obs..."
benqa_ext_12th-Physics-II_0140,D,Physics-II,physics-ii,1,0,1,D,C,D,"নিচের কোনটি পোলার ডাইইলেক্ট্রিক পদার্থ নয়? A. HN_{3} B. HCl C. H_{2}O D. CH_{4} Answer with only A, B, C, or D.","nicher konoti polar daiilektrik podarth noy? A. HN_{3} B. HCl C. H_{2}O D. CH_{4} Answer with only A, B, C, or D.","What is not a polar dielectric substance of the below? A. HN_{3} B. HCl C. H_{2}O D. CH_{4} Answer with only A, B, C, or D."
benqa_ext_12th-Physics-II_0165,C,Physics-II,physics-ii,0,0,1,A,A,C,"কোনো পরিবাহীতে তড়িৎ প্রবাহমাত্রা পাঁচগুণ করা হলে তাপ উৎপাদনের হার কত গুণ হবে? A. \frac{1}{5} B. 5 C. 25 D. 50 Answer with only A, B, C, or D.","kono poribahite torit probahomatra panchogun kora hole tap utopadoner har kot gun hobe? A. \frac{1}{5} B. 5 C. 25 D. 50 Answer with only A, B, C, or D.","If the current flow in a conductor becomes five times, then how many times the rate of heat production? A. \frac{1}{5} B. 5 C. 25 D. 50 Answer with only A, B, C, or D."
benqa_ext_12th-Physics-II_0191,C,Physics-II,physics-ii,1,0,1,C,D,C,"নিচের কোনটি চার্জ নিরপেক্ষ রশ্মি? A. ক্যাথোড রশ্মি B. আলফা রশ্মি C. গামা রশ্মি D. বিটা রশ্মি Answer with only A, B, C, or D.","nicher konoti charj niropeksh roshmi? A. kyathod roshmi B. alofa roshmi C. gama roshmi D. bita roshmi Answer with only A, B, C, or D.","Which one of the following ray is charge independent? A. Cathode ray B. Alpha ray C. Gamma ray D. Beta ray Answer with only A, B, C, or D."
benqa_ext_12th-Physics-II_0202,B,Physics-II,physics-ii,0,0,1,A,D,B,_{0}^{1}\textrm{n} + _{92}^{235}\textrm{U} + _{56}^{141}\textrm{Ba} + _{36}^{92}\textrm{Kr} + 3 _{0}^{1}\textrm{n} + শক্তি বিক্রিয়াটি কোন ধরনের? A. ফিউশন B. ফিশন C. নিউক্লীয় তাপ বিক্রিয়া D. সংযোজন বিক্রিয়া Answer with...,_{0}^{1}\textrm{n} + _{92}^{235}\textrm{U} + _{56}^{141}\textrm{Ba} + _{36}^{92}\textrm{Kr} + 3 _{0}^{1}\textrm{n} + shokti bikriyati kon dhoroner? A. fiushon B. fishon C. niukliy tap bikriya D. songjojon bikriya Answ...,_{0}^{1}\textrm{n} + _{92}^{235}\textrm{U} + _{56}^{141}\textrm{Ba} + _{36}^{92}\textrm{Kr} + 3 _{0}^{1}\textrm{n} + Energy. What type of reaction the reaction mentioned in above stem? A. Fusion B. Fission C. Nuclear...
benqa_ext_12th-Physics-II_0210,A,Physics-II,physics-ii,0,0,1,D,D,A,আলোর তড়িৎ ক্রিয়ার বৈশিষ্ট্য হলো- i. এটি একটি তাৎক্ষণিক ঘটনা ii. ফটো ইলেকট্রনের গতিশক্তি আপতিত আলোর কম্পাংকের সমানুপাতিক iii. ফটোতড়িৎ প্রবাহের মান আপতিত আলোর তীব্রতার ব্যস্তানুপাতিক নিচের কোনটি সঠিক? A. i ও ii B. i ও i...,alor torit kriyar boishishty holo- i. eti ekoti tatokshonik ghotona ii. foto ilekotroner gotishokti apotit alor kompangker somanupatik iii. fototorit probaher man apotit alor tibrotar byostanupatik nicher konoti sothi...,The characteristics of photoelectric effect is- i. it is instantaneous incident ii. the kinetic energy of photoelectron is proportional the frequency of the incident light iii. the amount of the photoelectric current...
benqa_ext_12th-Physics-II_0218,C,Physics-II,physics-ii,0,0,1,A,B,C,ট্রানজিস্টরের ক্ষেত্রে \alpha ও \beta এর মধ্যে সম্পর্ক নিম্নরূপ- A. \beta = \frac{\alpha}{1 + \alpha} B. \beta = \frac{1 + \alpha}{1 - \alpha} C. \alpha = \frac{\beta}{1 + \beta} D. \alpha = \frac{1 + \beta}{\beta} An...,tranojistorer kshetre \alpha o \beta er modhye sompork nimnorup- A. \beta = \frac{\alpha}{1 + \alpha} B. \beta = \frac{1 + \alpha}{1 - \alpha} C. \alpha = \frac{\beta}{1 + \beta} D. \alpha = \frac{1 + \beta}{\beta} An...,The correct relationship between two current gains in a transistor is- A. \beta = \frac{\alpha}{1 + \alpha} B. \beta = \frac{1 + \alpha}{1 - \alpha} C. \alpha = \frac{\beta}{1 + \beta} D. \alpha = \frac{1 + \beta}{\be...
benqa_ext_12th-Physics-II_0223,C,Physics-II,physics-ii,1,0,1,C,D,C,"এক্স-রে এর একক হলো- A. বেকেরেল B. নিউটন C. রন্টজেন D. ভোল্ট Answer with only A, B, C, or D.","eks-re er ekok holo- A. bekerel B. niuton C. rontojen D. bholt Answer with only A, B, C, or D.","Unit of X-ray is- A. Becquerel B. Newton C. Roentgen D. Volt Answer with only A, B, C, or D."
benqa_ext_12th-Physics-II_0226,C,Physics-II,physics-ii,0,0,1,B,B,C,"_{18}^{40}\textrm{Ar} ও _{20}^{40}\textrm{Ca} হচ্ছে- A. আইসোমার B. আইসোটোপ C. আইসোবার D. আইসোটোন Answer with only A, B, C, or D.","_{18}^{40}\textrm{Ar} o _{20}^{40}\textrm{Ca} hochchhe- A. aisomar B. aisotop C. aisobar D. aisoton Answer with only A, B, C, or D.","_{18}^{40}\textrm{Ar} and _{20}^{40}\textrm{Ca} are A. Isomers B. Isotopes C. Isobars D. Isotones Answer with only A, B, C, or D."
benqa_ext_12th-Physics-II_0238,A,Physics-II,physics-ii,1,0,1,A,D,A,"আইসোটোপের 'টোপ'-এর অর্থ কী? A. স্থান B. গতি C. ক্রিয়া D. বিকিরণ Answer with only A, B, C, or D.","aisotoper 'top'-er orth ki? A. sthan B. goti C. kriya D. bikiron Answer with only A, B, C, or D.","What is the meaning of 'tope' of Isotope? A. Place B. Motion C. Action D. Radiation Answer with only A, B, C, or D."
benqa_ext_12th-Physics-II_0244,D,Physics-II,physics-ii,0,0,1,C,B,D,"কোন তরঙ্গের জন্য অপবর্তন সর্বাধিক হয়? A. গামা রশ্মি B. এক্স রশ্মি C. অবলোহিত রশ্মি D. বেতার রশ্মি Answer with only A, B, C, or D.","kon torongger jony opoborton sorbadhik hoy? A. gama roshmi B. eks roshmi C. obolohit roshmi D. betar roshmi Answer with only A, B, C, or D.","By which maximum diffraction happens- A. Gamma ray B. X-ray C. Infrared ray D. Radio wave Answer with only A, B, C, or D."
benqa_ext_12th-Physics-II_0253,C,Physics-II,physics-ii,0,0,1,B,B,C,"একটি পরিবাহী তারের দৈর্ঘ্য দ্বিগুণ ও প্রস্থচ্ছেদের ক্ষেত্রফল অর্ধেক করলে উহার রোধ হবে? A. অর্ধেক B. দ্বিগুণ C. চারগুণ D. পরিবর্তন হবে না Answer with only A, B, C, or D.","ekoti poribahi tarer doirghy dwigun o prosthochchheder kshetrofol ordhek korole uhar rodh hobe? A. ordhek B. dwigun C. charogun D. poriborton hobe na Answer with only A, B, C, or D.","If the length of a conducting wire becomes two times and its area of cross-section becomes half then what will be its resistance- A. half B. two times C. four times D. will not change Answer with only A, B, C, or D."
benqa_ext_12th-Physics-II_0275,B,Physics-II,physics-ii,0,0,1,C,C,B,"কোনো তাপ ইঞ্জিনের তাপগ্রাহকের তাপমাত্রা 360 K এবং দক্ষতা 40%। তাপ উৎসের তাপমাত্রা হলো- A. 400 K B. 600 K C. 720 K D. 900 K Answer with only A, B, C, or D.","kono tap injiner tapograhoker tapomatra 360 K ebong dokshota 40%. tap utoser tapomatra holo- A. 400 K B. 600 K C. 720 K D. 900 K Answer with only A, B, C, or D.","The temperature of the heat sink of a heat engine is 360K and efficiency is 40%. The temperature of the beat source is- A. 400 K B. 600 K C. 720 K D. 900 K Answer with only A, B, C, or D."
benqa_ext_12th-Physics-II_0284,D,Physics-II,physics-ii,0,0,1,A,B,D,"তড়িচ্চালক শক্তির একক হলো- A. অ্যাম্পিয়ার B. জুল C. কুলম্ব D. ভোল্ট Answer with only A, B, C, or D.","torichchalok shoktir ekok holo- A. ampiyar B. jul C. kulomb D. bholt Answer with only A, B, C, or D.","The unit of electromotive force is- A. Ampere B. Joule C. Coulomb D. Volt Answer with only A, B, C, or D."
benqa_ext_12th-Physics-II_0288,B,Physics-II,physics-ii,1,0,1,B,D,B,"পূর্ণতরঙ্গ একমুখীকরণ বর্তনী তৈরি করা যায়- i. ২ টি ডায়োড দিয়ে ii. ৩ টি ডায়োড দিয়ে iii. ৪ টি ডায়োড দিয়ে নিচের কোনটি সঠিক? A. i ও ii B. i ও iii C. ii ও iii D. i, ii ও iii Answer with only A, B, C, or D.","purnotorongg ekomukhikoron bortoni toiri kora jay- i. 2 ti dayod diye ii. 3 ti dayod diye iii. 4 ti dayod diye nicher konoti sothik? A. i o ii B. i o iii C. ii o iii D. i, ii o iii Answer with only A, B, C, or D.","Full wave rectifier circuit is made of- i. 2 diodes ii. 3 diodes iii. 4 diodes Which one is correct? A. i and ii B. i and iii C. ii and iii D. i, ii and iii Answer with only A, B, C, or D."
benqa_ext_12th-Physics-II_0291,D,Physics-II,physics-ii,0,0,1,C,B,D,"নিচের কোনটির রোধের উষ্ণতা গুণাংক ঋণাত্মক? A. তামা B. পিতল C. অ্যালুমিনিয়াম D. জার্মেনিয়াম Answer with only A, B, C, or D.","nicher konotir rodher ushnota gunangk rinatmok? A. tama B. pitol C. aluminiyam D. jarmeniyam Answer with only A, B, C, or D.","Which of the following has negative thermal co-efficient of resistance? A. Copper B. Brass C. Aluminium D. Germanium Answer with only A, B, C, or D."
benqa_ext_12th-Physics-II_0308,C,Physics-II,physics-ii,0,0,1,B,B,C,"শল্য চিকিৎসায় ব্যবহৃত যন্ত্রপাতি জীবাণুমুক্ত করতে ব্যবহৃত হয়- A. এক্স রশ্মি B. গামা রশ্মি C. অতিবেগুনি রশ্মি D. অবলোহিত রশ্মি Answer with only A, B, C, or D.","sholy chikitosay byobohrit jontropati jibanumukt korote byobohrit hoy- A. eks roshmi B. gama roshmi C. otibeguni roshmi D. obolohit roshmi Answer with only A, B, C, or D.","The instruments used in operations are disinfected with- A. X-ray B. gamma ray C. ultra violet ray D. infrared ray Answer with only A, B, C, or D."
benqa_ext_12th-Physics-II_0309,B,Physics-II,physics-ii,1,0,1,B,D,B,"তড়িৎ চৌম্বকীয় তরঙ্গের বেগ c = \frac{1}{\mu_{0} \varepsilon_{0}} প্রতিপাদিত হয়েছে যে তত্ত্ব হতে তার প্রবক্তা হলেন- A. ম্যাক্স প্ল্যাঙ্ক B. ম্যাক্স ওয়েল C. আইনস্টাইন D. নিউটন Answer with only A, B, C, or D.","torit choumbokiy torongger beg c = \frac{1}{\mu_{0} \varepsilon_{0}} protipadit hoyechhe je totto hote tar probokta holen- A. myaks plyangk B. myaks oyel C. ainostain D. niuton Answer with only A, B, C, or D.","The proponent of the electromagnetic wave velocity, c = \frac{1}{\mu_{0} \varepsilon_{0}} is- A. Max Plank B. Max Well C. Einstein D. Newton Answer with only A, B, C, or D."
benqa_ext_12th-Physics-II_0330,B,Physics-II,physics-ii,1,0,1,B,A,B,"_{20}^{40}\textrm{Ca} ও _{19}^{39}\textrm{K} পরস্পরের কী? A. আইসোটোপ B. আইসোটোন C. আইসোবার D. আইসোমার Answer with only A, B, C, or D.","_{20}^{40}\textrm{Ca} o _{19}^{39}\textrm{K} porosporer ki? A. aisotop B. aisoton C. aisobar D. aisomar Answer with only A, B, C, or D.","What is _{20}^{40}\textrm{Ca} ও _{19}^{39}\textrm{K} each other? A. Isotope B. Isotone C. Isobar D. Isomar Answer with only A, B, C, or D."
benqa_ext_12th-Physics-II_0331,A,Physics-II,physics-ii,1,0,1,A,B,A,"কোনটি সর্বাপেক্ষা দুর্বল বল? A. মহাকর্ষ B. নিউক্লিয় দুর্বল বল C. তাড়িত চৌম্বকীয় বল D. নিউক্লিয় সবল বল Answer with only A, B, C, or D.","konoti sorbapeksha durbol bol? A. mohakorsh B. niukliy durbol bol C. tarit choumbokiy bol D. niukliy sobol bol Answer with only A, B, C, or D.","Which one is weakest force? A. Grativational force B. weak nuclear force C. Electromotive force D. Strong nuclear force Answer with only A, B, C, or D."
benqa_ext_12th-Physics-I_0014,A,Physics-I,physics-i,0,0,1,D,B,A,"বিকৃতি বনাম পীড়ন লেখচিত্রের ঢাল কী নির্দেশ করে? A. স্থিতিস্থাপক গুণাঙ্ক B. পয়সনের অনুপাত C. মোট কৃতকাজ D. একক আয়তনে বিভবশক্তি Answer with only A, B, C, or D.","bikriti bonam piron lekhochitrer dhal ki nirdesh kore? A. sthitisthapok gunangk B. poyosoner onupat C. mot kritokaj D. ekok ayotone bibhoboshokti Answer with only A, B, C, or D.","What indicates the slope of the strain vs stress graph? A. Modulus of elasticity B. Poisson's ratio C. Toral work done D. Potential energy per unit volume Answer with only A, B, C, or D."
benqa_ext_12th-Physics-I_0028,A,Physics-I,physics-i,0,0,1,D,C,A,"কোনো বস্তুর গতিশক্তি 300% বৃদ্ধি করলে এর ভরবেগ বৃদ্ধি পাবে- A. 100% B. 200% C. 300% D. 400% Answer with only A, B, C, or D.","kono bostur gotishokti 300% briddhi korole er bhorobeg briddhi pabe- A. 100% B. 200% C. 300% D. 400% Answer with only A, B, C, or D.","If the kinetic energy is increased by 300% then the momentum of the particle will be increased by - A. 100% B. 200% C. 300% D. 400% Answer with only A, B, C, or D."
benqa_ext_12th-Physics-I_0031,A,Physics-I,physics-i,0,0,1,B,D,A,"সূর্য হতে পৃথিবীর দূরত্ব কমে গেলে বছরে দিনে সংখ্যা- A. কমবে B. বাড়বে C. একই থাকবে D. অসীম হবে Answer with only A, B, C, or D.","sury hote prithibir durotto kome gele bochhore dine songkhya- A. komobe B. barobe C. ekoi thakobe D. osim hobe Answer with only A, B, C, or D.","If the distance of the earth from the sun is decreased then the number of days in a year will be - A. decrease B. increase C. unchange D. infinite Answer with only A, B, C, or D."
benqa_ext_12th-Physics-I_0034,A,Physics-I,physics-i,1,0,1,A,C,A,"কোনো বস্তুর আয়তন গুণাঙ্ক (K) এবং সংনম্যতার (C) মধ্যে সম্পর্ক কোনটি? A. C=\frac{1}{K} B. C=\frac{3}{2}KT C. C=\sqrt{\frac{3KT}{m}} D. \frac{C}{K}=1 Answer with only A, B, C, or D.","kono bostur ayoton gunangk (K) ebong songnomyotar (C) modhye sompork konoti? A. C=\frac{1}{K} B. C=\frac{3}{2}KT C. C=\sqrt{\frac{3KT}{m}} D. \frac{C}{K}=1 Answer with only A, B, C, or D.","What is the relation between bulk modulus(K) and compressibility © of an object? A. c = \frac{1}{K} B. c = \frac{3}{2} KT C. c = \sqrt{\frac{3KT}{m}} D. \frac{c}{K} = 1 Answer with only A, B, C, or D."
benqa_ext_12th-Physics-I_0037,A,Physics-I,physics-i,0,0,1,D,C,A,"একজন লোক 40 kg ভরের একটি বোঝা মাথায় নিয়ে 2 মিনিট দাঁড়িয়ে থাকলে তার কাজের পরিমাণ কত? A. 0 J B. 80 J C. 392 J D. 4800 J Answer with only A, B, C, or D.","ekojon lok 40 kg bhorer ekoti bojha mathay niye 2 minit danriye thakole tar kajer poriman kot? A. 0 J B. 80 J C. 392 J D. 4800 J Answer with only A, B, C, or D.","If a man stands with a load of 40 kg. what is the amount of work he does in 2 minutes? A. 0J B. 80J C. 392J D. 4800J Answer with only A, B, C, or D."
benqa_ext_12th-Physics-I_0052,C,Physics-I,physics-i,1,0,1,C,D,C,"ইউরোনিয়াম, থোরিয়াম এসব মৌলিক পদার্থের তেজস্ক্রিয় ভাঙ্গন ঘটে কোন বলের কারণে? A. মহাকর্ষ বল B. তড়িৎ চৌম্বক বল C. দুর্বল নিউক্লিয় বল D. সবল নিউক্লিয় বল Answer with only A, B, C, or D.","iuroniyam, thoriyam esob moulik podarther tejoskriy bhanggon ghote kon boler karone? A. mohakorsh bol B. torit choumbok bol C. durbol niukliy bol D. sobol niukliy bol Answer with only A, B, C, or D.","What fundamental force causes radioactive disruption of uranium thorium? A. Gravitational force B. Electromagnetic force C. Weak nuclear force D. Strong nuclear force Answer with only A, B, C, or D."
benqa_ext_12th-Physics-I_0057,A,Physics-I,physics-i,0,0,1,B,B,A,"সরলছন্দিত কণার সরণ পুনরাবৃত্তি হয় কখন? A. \frac{2\pi}{\omega } সময় পর B. \frac{\pi}{\omega } সময় পর C. \frac{\omega}{2\pi} সময় পর D. \frac{\omega}{\pi} সময় পর Answer with only A, B, C, or D.","sorolochhondit konar soron punorabritti hoy kokhon? A. \frac{2\pi}{\omega } somoy por B. \frac{\pi}{\omega } somoy por C. \frac{\omega}{2\pi} somoy por D. \frac{\omega}{\pi} somoy por Answer with only A, B, C, or D.",When displacement repeats of a simple harmonic oscillating particle? L A. after \frac{2\pi}{\omega} time B. after \frac{\pi}{\omega} time C. after \frac{\omega}{2\pi} time D. after \frac{\omega}{\pi} time Answer with...
benqa_ext_12th-Physics-I_0069,A,Physics-I,physics-i,0,0,1,D,B,A,"PV' রাশিটি গ্যাসের ক্ষেত্রে নির্দেশ করে- A. শক্তি B. ক্ষমতা C. ভরবেগ D. জড়তা Answer with only A, B, C, or D.","PV' rashiti gyaser kshetre nirdesh kore- A. shokti B. kshomota C. bhorobeg D. jorota Answer with only A, B, C, or D.","For gas, what is indicated by the quantity PV' - A. energy B. power C. momentum D. inertia Answer with only A, B, C, or D."
benqa_ext_12th-Physics-I_0097,C,Physics-I,physics-i,0,0,1,D,B,C,"টর্কের একক কোনটি? A. N^{-1}m B. Nm^{-2} C. Nm D. Nm^{-1} Answer with only A, B, C, or D.","torker ekok konoti? A. N^{-1}m B. Nm^{-2} C. Nm D. Nm^{-1} Answer with only A, B, C, or D.","Which one is the unit of torque? A. N^{-1}m B. Nm^{-2} C. Nm D. Nm^{-1} Answer with only A, B, C, or D."
benqa_ext_12th-Physics-I_0103,B,Physics-I,physics-i,1,0,0,B,D,D,"কোনটি স্কেলার রাশি? A. গ্রাডিয়েন্ট B. ভাইভারজেন্স C. কার্ল D. সরণ Answer with only A, B, C, or D.","konoti skelar rashi? A. gradiyent B. bhaibharojens C. karl D. soron Answer with only A, B, C, or D.","Which one is scalar quantity? A. Gradient B. Divergence C. Curl D. Displacement Answer with only A, B, C, or D."
benqa_ext_12th-Physics-I_0110,A,Physics-I,physics-i,1,0,0,A,D,C,"N.T.P. তে হাইড্রোজেনের ঘণত্ব 0.09 kgm^{-3} অনুগুলোর মূলগড় বর্গবেগ নির্ণয় করো। A. 1.84 kms^{-1} B. 2.84 kms^{-1} C. 3.38 kms^{-1} D. 4.00 kms^{-1} Answer with only A, B, C, or D.","N.T.P. te haidrojener ghonotb 0.09 kgm^{-3} onugulor mulogor borgobeg nirnoy koro. A. 1.84 kms^{-1} B. 2.84 kms^{-1} C. 3.38 kms^{-1} D. 4.00 kms^{-1} Answer with only A, B, C, or D.","At N.T.P the density of hydrogen is 0.09 kgm^{-3}. determine the root mean square velocity of nitrogen molecules. A. 1.84 kms^{-1} B. 2.84 kms^{-1} C. 3.38 kms^{-1} D. 4.00 kms^{-1} Answer with only A, B, C, or D."
benqa_ext_12th-Physics-I_0116,C,Physics-I,physics-i,0,0,1,A,A,C,"সমজাতীয় অসমমানের এবং বিপরীতমুখী ভেক্টরকে কী বলে? A. বিপরীত ভেক্টর B. বিপ্রতীপ ভেক্টর C. বিসদৃশ ভেক্টর D. সদৃশ ভেক্টর Answer with only A, B, C, or D.","somojatiy osomomaner ebong biporitomukhi bhektoroke ki bole? A. biporit bhektor B. biprotip bhektor C. bisodrish bhektor D. sodrish bhektor Answer with only A, B, C, or D.","What is meant by similar and opposite vectors of having not same magnitude? A. Opposite vector B. Reciprocal vector C. Unlike Vector D. Like Vector Answer with only A, B, C, or D."
benqa_ext_12th-Physics-I_0130,A,Physics-I,physics-i,0,0,1,B,D,A,"পর্যায়কাল দ্বিগুণ করলে সরলদোলকের দৈর্ঘ্য কতগুণ বৃদ্ধি করতে হবে? A. 4 B. 2 C. \frac{1}{2} D. \frac{1}{4} Answer with only A, B, C, or D.","poryayokal dwigun korole sorolodoloker doirghy kotogun briddhi korote hobe? A. 4 B. 2 C. \frac{1}{2} D. \frac{1}{4} Answer with only A, B, C, or D.","If the time period is double, the how much time the length of the simple pendulum is to be increased? A. 4 B. 2 C. \frac{1}{2} D. \frac{1}{4} Answer with only A, B, C, or D."
benqa_ext_12th-Physics-I_0138,B,Physics-I,physics-i,1,0,1,B,A,B,"\hat{i} এবং \hat{j} যে তলে অবস্থিত সেই তলের উপর লম্ব, একক ভেক্টর হলো- A. (\hat{j}\times \hat{k}) B. (\hat{i}\times \hat{j}) C. (k\times i) D. (i\times k) Answer with only A, B, C, or D.","\hat{i} ebong \hat{j} je tole obosthit sei toler upor lomb, ekok bhektor holo- A. (\hat{j}\times \hat{k}) B. (\hat{i}\times \hat{j}) C. (k\times i) D. (i\times k) Answer with only A, B, C, or D.","Perpendicular unit vector on the plane in which \hat{i} and \hat{j} are located- A. (\hat{j} \times \hat{k}) B. (\hat{i} \times \hat{j}) C. (\hat{k} \times \hat{i}) D. (\hat{i} \times \hay{k}) Answer with only A, B, C..."
benqa_ext_12th-Physics-I_0166,B,Physics-I,physics-i,1,0,1,B,C,B,"30^{\circ}C তাপমাত্রায় একটি গ্যাসকে স্থির চাপে উত্তপ্ত করা হলে আয়তন তিনগুণ হয়। গ্যাসটির চূড়ান্ত তাপমাত্রা কত হবে? A. + 909\degree C B. + 636\degree C C. + 276\degree C D. - 170\degree C Answer with only A, B, C, or D.","30^{\circ}C tapomatray ekoti gyasoke sthir chape uttopt kora hole ayoton tinogun hoy. gyasotir churant tapomatra kot hobe? A. + 909\degree C B. + 636\degree C C. + 276\degree C D. - 170\degree C Answer with only A, B,...","If a gas is heated at 30\degree C at constant pressure, then the volume will be three times, What is the final temperature of the gas? A. \text{+ 909\degree C} B. \text{+ 636\degree C} C. \text{+ 276\degree C} D. \tex..."
benqa_ext_12th-Physics-I_0182,C,Physics-I,physics-i,0,0,1,D,D,C,"6 স্বাধীনতা মাত্রা সম্পন্ন কোনো অণুর মোট শক্তি হবে- A. \frac{1}{2} KT B. KT C. 3 KT D. 6 KT Answer with only A, B, C, or D.","6 sbadhinota matra somponn kono onur mot shokti hobe- A. \frac{1}{2} KT B. KT C. 3 KT D. 6 KT Answer with only A, B, C, or D.","The total energy of a molecule of 6 degree of freedom is A. \frac{1}{2} KT B. KT C. 3KT D. 6 KT Answer with only A, B, C, or D."
benqa_ext_12th-Physics-I_0223,D,Physics-I,physics-i,1,0,1,D,C,D,কোনো বস্তুর উপর বাহ্যিক টর্কের লব্ধি শূণ্য হলে- i. স্থির বস্তু স্থির থাকে ii. ঘূর্ণায়মান বস্তু থেমে যাবে iii. ঘূর্ণায়মান বস্তু সমকৌণিক বেগে ঘুরতে থাকবে নিচের কোনটি সঠিক A. i B. ii C. i ও ii D. i ও iii Answer with only...,kono bostur upor bahyik torker lobdhi shuny hole- i. sthir bostu sthir thake ii. ghurnayoman bostu theme jabe iii. ghurnayoman bostu somokounik bege ghurote thakobe nicher konoti sothik A. i B. ii C. i o ii D. i o iii...,If the resultant of external torque on an object is zero- i. static objdect will remain static ii. Rotational object will stop iii. Rotational object will be rotating with uniform angular velocity Which answer is corr...
benqa_ext_12th-Physics-I_0225,D,Physics-I,physics-i,0,0,1,A,A,D,"একটি সেকেন্ড দোলকের দৈর্ঘ্য 1% বৃদ্ধি করলে উক্ত দোলকটি দিনে কত সেকেন্ড সময় হারাবে? A. 129.8 s B. 258.5 s C. 327.5 s D. 429.8 s Answer with only A, B, C, or D.","ekoti sekend doloker doirghy 1% briddhi korole ukt dolokoti dine kot sekend somoy harabe? A. 129.8 s B. 258.5 s C. 327.5 s D. 429.8 s Answer with only A, B, C, or D.","How much time a day will a second pendulum lose its length is incresed by 1% A. 129.8 B. 258.5 C. 327.5 D. 429.8 Answer with only A, B, C, or D."
benqa_ext_12th-Physics-I_0227,A,Physics-I,physics-i,1,0,1,A,C,A,"মূল গড় বর্গবেগ c এবং চাপ P এর মধ্যে সম্পর্ক হল- A. c=\sqrt{\frac{3P}{\rho}} B. c=\sqrt{\frac{3\rho}{P}} C. c=\sqrt{\frac{P}{3\rho}} D. c=\sqrt{\frac{\rho}{3P}} Answer with only A, B, C, or D.","mul gor borgobeg c ebong chap P er modhye sompork hol- A. c=\sqrt{\frac{3P}{\rho}} B. c=\sqrt{\frac{3\rho}{P}} C. c=\sqrt{\frac{P}{3\rho}} D. c=\sqrt{\frac{\rho}{3P}} Answer with only A, B, C, or D.","The relation between rms 'C' and pressure 'P' is- A. C = \sqrt{\frac{3P}{\rho}} B. C = \sqrt{\frac{3\rho}{P}} C. C = \sqrt{\frac{P}{3\rho}} D. C = \sqrt{\frac{\rho}{3P}} Answer with only A, B, C, or D."
benqa_ext_12th-Physics-I_0247,A,Physics-I,physics-i,0,0,1,D,D,A,"সর্বোচ্চ কাজের জন্য প্রযুক্ত বল ও সরণের মধ্যবর্তী কোণ- A. 0^{\circ} B. 30^{\circ} C. 60^{\circ} D. 90^{\circ} Answer with only A, B, C, or D.","sorbochch kajer jony projukt bol o soroner modhyoborti kon- A. 0^{\circ} B. 30^{\circ} C. 60^{\circ} D. 90^{\circ} Answer with only A, B, C, or D.","What is the angle between the acting force and displacement for a maximum work? A. 0\degree B. 30\degree C. 60\degree D. 90\degree Answer with only A, B, C, or D."
