id,answer,subject,domain,bangla_correct,banglish_correct,english_correct,bangla_parsed,banglish_parsed,english_parsed,bangla_prompt,banglish_prompt,english_prompt
benqa_ext_12th-Physics-II_0170,A,Physics-II,physics-ii,1,0,1,A,C,A,"গোলাকার পরিবাহীর ধারকত্ব এর ব্যাসার্ধের- A. সমানুপাতিক B. বর্গের ব্যস্তানুপাতিক C. ব্যস্তানুপাতিক D. বর্গের সমানুপাতিক Answer with only A, B, C, or D.","golakar poribahir dharokotto er byasardher- A. somanupatik B. borger byostanupatik C. byostanupatik D. borger somanupatik Answer with only A, B, C, or D.","The capacitance of a spherical conductor varies with its radius- A. proportional B. inversely proportional to the square root C. inversely proportional D. proportional to the square Answer with only A, B, C, or D."
benqa_ext_12th-Physics-II_0185,A,Physics-II,physics-ii,1,0,1,A,C,A,"ভোল্ট এর তুল্য একক কোনটি? A. JC^{-1} B. J.C C. N.C^{-1} D. N.m^{-1} Answer with only A, B, C, or D.","bholt er tuly ekok konoti? A. JC^{-1} B. J.C C. N.C^{-1} D. N.m^{-1} Answer with only A, B, C, or D.","Which one is the equivalent unit of volt? A. JC^{-1} B. J.C C. N.C^{-1} D. N.m^{-1} Answer with only A, B, C, or D."
benqa_ext_12th-Physics-II_0196,B,Physics-II,physics-ii,1,0,1,B,C,B,"একটি চার্জিত বস্তুকে পৃথিবীর সাথে যুক্ত করলে বস্তুটিকে আধানের পরিমাণ- A. বৃদ্ধি পাবে B. শূন্য হবে C. হ্রাস পাবে D. অপরিবর্তিত হবে Answer with only A, B, C, or D.","ekoti charjit bostuke prithibir sathe jukt korole bostutike adhaner poriman- A. briddhi pabe B. shuny hobe C. hras pabe D. oporibortit hobe Answer with only A, B, C, or D.","If we connect an charged object to the earth, then what will be the amount of charge in that object? A. Will increase B. Will be zero C. Will decrease D. Remain unchanged Answer with only A, B, C, or D."
benqa_ext_12th-Physics-II_0202,B,Physics-II,physics-ii,1,0,1,B,C,B,_{0}^{1}\textrm{n} + _{92}^{235}\textrm{U} + _{56}^{141}\textrm{Ba} + _{36}^{92}\textrm{Kr} + 3 _{0}^{1}\textrm{n} + শক্তি বিক্রিয়াটি কোন ধরনের? A. ফিউশন B. ফিশন C. নিউক্লীয় তাপ বিক্রিয়া D. সংযোজন বিক্রিয়া Answer with...,_{0}^{1}\textrm{n} + _{92}^{235}\textrm{U} + _{56}^{141}\textrm{Ba} + _{36}^{92}\textrm{Kr} + 3 _{0}^{1}\textrm{n} + shokti bikriyati kon dhoroner? A. fiushon B. fishon C. niukliy tap bikriya D. songjojon bikriya Answ...,_{0}^{1}\textrm{n} + _{92}^{235}\textrm{U} + _{56}^{141}\textrm{Ba} + _{36}^{92}\textrm{Kr} + 3 _{0}^{1}\textrm{n} + Energy. What type of reaction the reaction mentioned in above stem? A. Fusion B. Fission C. Nuclear...
benqa_ext_12th-Physics-II_0209,A,Physics-II,physics-ii,1,0,1,A,C,A,"কোনো স্বচ্ছ মাধ্যমের সমবর্তন কোণ 60\degree। প্রতিসরণ কোণের মান কত? A. 30\degree B. 45\degree C. 60\degree D. 90\degree Answer with only A, B, C, or D.","kono sbochchh madhyomer somoborton kon 60\degree. protisoron koner man kot? A. 30\degree B. 45\degree C. 60\degree D. 90\degree Answer with only A, B, C, or D.","The polarising angle of a transparent medium is 60\degree . What is the refracting angle? A. 30\degree B. 45\degree C. 60\degree D. 90\degree Answer with only A, B, C, or D."
benqa_ext_12th-Physics-II_0210,A,Physics-II,physics-ii,1,0,1,A,D,A,আলোর তড়িৎ ক্রিয়ার বৈশিষ্ট্য হলো- i. এটি একটি তাৎক্ষণিক ঘটনা ii. ফটো ইলেকট্রনের গতিশক্তি আপতিত আলোর কম্পাংকের সমানুপাতিক iii. ফটোতড়িৎ প্রবাহের মান আপতিত আলোর তীব্রতার ব্যস্তানুপাতিক নিচের কোনটি সঠিক? A. i ও ii B. i ও i...,alor torit kriyar boishishty holo- i. eti ekoti tatokshonik ghotona ii. foto ilekotroner gotishokti apotit alor kompangker somanupatik iii. fototorit probaher man apotit alor tibrotar byostanupatik nicher konoti sothi...,The characteristics of photoelectric effect is- i. it is instantaneous incident ii. the kinetic energy of photoelectron is proportional the frequency of the incident light iii. the amount of the photoelectric current...
benqa_ext_12th-Physics-II_0238,A,Physics-II,physics-ii,0,0,1,D,B,A,"আইসোটোপের 'টোপ'-এর অর্থ কী? A. স্থান B. গতি C. ক্রিয়া D. বিকিরণ Answer with only A, B, C, or D.","aisotoper 'top'-er orth ki? A. sthan B. goti C. kriya D. bikiron Answer with only A, B, C, or D.","What is the meaning of 'tope' of Isotope? A. Place B. Motion C. Action D. Radiation Answer with only A, B, C, or D."
benqa_ext_12th-Physics-II_0244,D,Physics-II,physics-ii,1,0,1,D,C,D,"কোন তরঙ্গের জন্য অপবর্তন সর্বাধিক হয়? A. গামা রশ্মি B. এক্স রশ্মি C. অবলোহিত রশ্মি D. বেতার রশ্মি Answer with only A, B, C, or D.","kon torongger jony opoborton sorbadhik hoy? A. gama roshmi B. eks roshmi C. obolohit roshmi D. betar roshmi Answer with only A, B, C, or D.","By which maximum diffraction happens- A. Gamma ray B. X-ray C. Infrared ray D. Radio wave Answer with only A, B, C, or D."
benqa_ext_12th-Physics-II_0253,C,Physics-II,physics-ii,1,0,1,C,A,C,"একটি পরিবাহী তারের দৈর্ঘ্য দ্বিগুণ ও প্রস্থচ্ছেদের ক্ষেত্রফল অর্ধেক করলে উহার রোধ হবে? A. অর্ধেক B. দ্বিগুণ C. চারগুণ D. পরিবর্তন হবে না Answer with only A, B, C, or D.","ekoti poribahi tarer doirghy dwigun o prosthochchheder kshetrofol ordhek korole uhar rodh hobe? A. ordhek B. dwigun C. charogun D. poriborton hobe na Answer with only A, B, C, or D.","If the length of a conducting wire becomes two times and its area of cross-section becomes half then what will be its resistance- A. half B. two times C. four times D. will not change Answer with only A, B, C, or D."
benqa_ext_12th-Physics-II_0261,D,Physics-II,physics-ii,1,0,1,D,C,D,"কোন পদার্থের তাপমাত্রা বাড়লে রোধ কমে? A. নাইক্রোম B. কপার C. অ্যালুমিনিয়াম D. জার্মেনিয়াম Answer with only A, B, C, or D.","kon podarther tapomatra barole rodh kome? A. naikrom B. kopar C. aluminiyam D. jarmeniyam Answer with only A, B, C, or D.","Resistance of which substance decreases with the increases of temperature? A. Nichrome B. Copper C. Aluminium D. Germinium Answer with only A, B, C, or D."
benqa_ext_12th-Physics-II_0282,C,Physics-II,physics-ii,1,0,1,C,B,C,"তাপগতিবিদ্যার প্রথম সূত্র সম্পর্ক স্থাপন করে- A. তাপ ও চাপ এর মধ্যে B. তাপ ও বল এর মধ্যে C. তাপ ও কাজ এর মধ্যে D. তাপ ও ক্ষমতা এর মধ্যে Answer with only A, B, C, or D.","tapogotibidyar prothom sutr sompork sthapon kore- A. tap o chap er modhye B. tap o bol er modhye C. tap o kaj er modhye D. tap o kshomota er modhye Answer with only A, B, C, or D.","The first law of thermodynamics relates- A. Heat and pressure B. Heat and force C. Heat and work D. Heat and power Answer with only A, B, C, or D."
benqa_ext_12th-Physics-II_0284,D,Physics-II,physics-ii,1,0,1,D,C,D,"তড়িচ্চালক শক্তির একক হলো- A. অ্যাম্পিয়ার B. জুল C. কুলম্ব D. ভোল্ট Answer with only A, B, C, or D.","torichchalok shoktir ekok holo- A. ampiyar B. jul C. kulomb D. bholt Answer with only A, B, C, or D.","The unit of electromotive force is- A. Ampere B. Joule C. Coulomb D. Volt Answer with only A, B, C, or D."
benqa_ext_12th-Physics-II_0288,B,Physics-II,physics-ii,1,0,1,B,D,B,"পূর্ণতরঙ্গ একমুখীকরণ বর্তনী তৈরি করা যায়- i. ২ টি ডায়োড দিয়ে ii. ৩ টি ডায়োড দিয়ে iii. ৪ টি ডায়োড দিয়ে নিচের কোনটি সঠিক? A. i ও ii B. i ও iii C. ii ও iii D. i, ii ও iii Answer with only A, B, C, or D.","purnotorongg ekomukhikoron bortoni toiri kora jay- i. 2 ti dayod diye ii. 3 ti dayod diye iii. 4 ti dayod diye nicher konoti sothik? A. i o ii B. i o iii C. ii o iii D. i, ii o iii Answer with only A, B, C, or D.","Full wave rectifier circuit is made of- i. 2 diodes ii. 3 diodes iii. 4 diodes Which one is correct? A. i and ii B. i and iii C. ii and iii D. i, ii and iii Answer with only A, B, C, or D."
benqa_ext_12th-Physics-II_0291,D,Physics-II,physics-ii,1,0,1,D,C,D,"নিচের কোনটির রোধের উষ্ণতা গুণাংক ঋণাত্মক? A. তামা B. পিতল C. অ্যালুমিনিয়াম D. জার্মেনিয়াম Answer with only A, B, C, or D.","nicher konotir rodher ushnota gunangk rinatmok? A. tama B. pitol C. aluminiyam D. jarmeniyam Answer with only A, B, C, or D.","Which of the following has negative thermal co-efficient of resistance? A. Copper B. Brass C. Aluminium D. Germanium Answer with only A, B, C, or D."
benqa_ext_12th-Physics-II_0296,C,Physics-II,physics-ii,1,0,0,C,D,B,"একটি পদার্থের যোজন ব্যান্ড প্রায় পূর্ণ এবং পরিবহন ব্যান্ড প্রায় খালি। ব্যান্ড দুটোর শক্তি ব্যবধান খুবই বেশি। পদার্থটি হলো- A. পরিবাহী B. অর্ধপরিবাহী C. অন্তরক D. অতিপরিবাহী Answer with only A, B, C, or D.","ekoti podarther jojon byand pray purn ebong poribohon byand pray khali. byand dutor shokti byobodhan khuboi beshi. podarthoti holo- A. poribahi B. ordhoporibahi C. ontorok D. otiporibahi Answer with only A, B, C, or D.",The valence bond of a substance is almost full and the conduction bond is almost empty. The energy gap between the two bands is very small. The substance is a- A. conductor B. semi-conductor C. insulator D. super cond...
benqa_ext_12th-Physics-II_0307,B,Physics-II,physics-ii,1,0,1,B,D,B,"একটি ট্রানজিস্টরের সংগ্রাহক প্রবাহ 5 mA এবং ভূমি প্রবাহ 100 \mu A হলে নিঃসারক প্রবাহ কত? A. 5.2 mA B. 5.1 mA C. 5.0 mA D. 4.9 mA Answer with only A, B, C, or D.","ekoti tranojistorer songgrahok probah 5 mA ebong bhumi probah 100 \mu A hole nihsarok probah kot? A. 5.2 mA B. 5.1 mA C. 5.0 mA D. 4.9 mA Answer with only A, B, C, or D.","The collector and base current of a resistor is 5 mA and 100 \mu A respectively. Then the emitter current is- A. 5.2 mA B. 5.1 mA C. 5.0 mA D. 4.9 mA Answer with only A, B, C, or D."
benqa_ext_12th-Physics-II_0309,B,Physics-II,physics-ii,1,0,1,B,C,B,"তড়িৎ চৌম্বকীয় তরঙ্গের বেগ c = \frac{1}{\mu_{0} \varepsilon_{0}} প্রতিপাদিত হয়েছে যে তত্ত্ব হতে তার প্রবক্তা হলেন- A. ম্যাক্স প্ল্যাঙ্ক B. ম্যাক্স ওয়েল C. আইনস্টাইন D. নিউটন Answer with only A, B, C, or D.","torit choumbokiy torongger beg c = \frac{1}{\mu_{0} \varepsilon_{0}} protipadit hoyechhe je totto hote tar probokta holen- A. myaks plyangk B. myaks oyel C. ainostain D. niuton Answer with only A, B, C, or D.","The proponent of the electromagnetic wave velocity, c = \frac{1}{\mu_{0} \varepsilon_{0}} is- A. Max Plank B. Max Well C. Einstein D. Newton Answer with only A, B, C, or D."
benqa_ext_12th-Physics-II_0329,A,Physics-II,physics-ii,1,0,1,A,D,A,"নিচের কোন পদার্থের রোধের উষ্ণতা গুণাংক (\alpha) ঋণাত্মক? A. জার্মেনিয়াম B. ব্রোঞ্জ C. পিতল D. অভ্র Answer with only A, B, C, or D.","nicher kon podarther rodher ushnota gunangk (\alpha) rinatmok? A. jarmeniyam B. bronj C. pitol D. obhr Answer with only A, B, C, or D.","Following which material's resistance has negative thermal co-efficient (\alpha)? A. Germnanium B. Copper C. Brass D. Mica Answer with only A, B, C, or D."
benqa_ext_12th-Physics-I_0010,C,Physics-I,physics-i,1,0,1,C,B,C,"একটি বন্দুকের গুলির ভর ও বেগ যদি দ্বিগুণ করা হয় তাহলে গতিশক্তি কত গুণ হবে? A. 2 গুণ B. 4 গুণ C. 8 গুণ D. 16 গুণ Answer with only A, B, C, or D.","ekoti bonduker gulir bhor o beg jodi dwigun kora hoy tahole gotishokti kot gun hobe? A. 2 gun B. 4 gun C. 8 gun D. 16 gun Answer with only A, B, C, or D.","If the mass and velocityof bullet of a gun are doubled then how many time will the kinetic energy be- A. 2 times B. 4 times C. 8 times D. 16 times Answer with only A, B, C, or D."
benqa_ext_12th-Physics-I_0014,A,Physics-I,physics-i,1,0,1,A,C,A,"বিকৃতি বনাম পীড়ন লেখচিত্রের ঢাল কী নির্দেশ করে? A. স্থিতিস্থাপক গুণাঙ্ক B. পয়সনের অনুপাত C. মোট কৃতকাজ D. একক আয়তনে বিভবশক্তি Answer with only A, B, C, or D.","bikriti bonam piron lekhochitrer dhal ki nirdesh kore? A. sthitisthapok gunangk B. poyosoner onupat C. mot kritokaj D. ekok ayotone bibhoboshokti Answer with only A, B, C, or D.","What indicates the slope of the strain vs stress graph? A. Modulus of elasticity B. Poisson's ratio C. Toral work done D. Potential energy per unit volume Answer with only A, B, C, or D."
benqa_ext_12th-Physics-I_0021,A,Physics-I,physics-i,1,0,1,A,D,A,"\frac{1}{2}\hat{i}+\frac{1}{2}\hat{j}+m\hat{k} একটি একক ভেক্টর হলে m এর মান কত? A. \frac{1}{\sqrt{2}} B. \frac{1}{2} C. \frac{1}{4} D. 1 Answer with only A, B, C, or D.","\frac{1}{2}\hat{i}+\frac{1}{2}\hat{j}+m\hat{k} ekoti ekok bhektor hole m er man kot? A. \frac{1}{\sqrt{2}} B. \frac{1}{2} C. \frac{1}{4} D. 1 Answer with only A, B, C, or D.","If \frac{1}{2} \hat{i} + \frac{1}{2}\hat{j} + m\hat{k} is a unit vector then what will be value of m A. \frac{1}{\sqrt{2}} B. \frac{1}{2} C. \frac{1}{4} D. 1 Answer with only A, B, C, or D."
benqa_ext_12th-Physics-I_0028,A,Physics-I,physics-i,1,0,1,A,C,A,"কোনো বস্তুর গতিশক্তি 300% বৃদ্ধি করলে এর ভরবেগ বৃদ্ধি পাবে- A. 100% B. 200% C. 300% D. 400% Answer with only A, B, C, or D.","kono bostur gotishokti 300% briddhi korole er bhorobeg briddhi pabe- A. 100% B. 200% C. 300% D. 400% Answer with only A, B, C, or D.","If the kinetic energy is increased by 300% then the momentum of the particle will be increased by - A. 100% B. 200% C. 300% D. 400% Answer with only A, B, C, or D."
benqa_ext_12th-Physics-I_0034,A,Physics-I,physics-i,1,0,1,A,D,A,"কোনো বস্তুর আয়তন গুণাঙ্ক (K) এবং সংনম্যতার (C) মধ্যে সম্পর্ক কোনটি? A. C=\frac{1}{K} B. C=\frac{3}{2}KT C. C=\sqrt{\frac{3KT}{m}} D. \frac{C}{K}=1 Answer with only A, B, C, or D.","kono bostur ayoton gunangk (K) ebong songnomyotar (C) modhye sompork konoti? A. C=\frac{1}{K} B. C=\frac{3}{2}KT C. C=\sqrt{\frac{3KT}{m}} D. \frac{C}{K}=1 Answer with only A, B, C, or D.","What is the relation between bulk modulus(K) and compressibility © of an object? A. c = \frac{1}{K} B. c = \frac{3}{2} KT C. c = \sqrt{\frac{3KT}{m}} D. \frac{c}{K} = 1 Answer with only A, B, C, or D."
benqa_ext_12th-Physics-I_0069,A,Physics-I,physics-i,1,0,1,A,C,A,"PV' রাশিটি গ্যাসের ক্ষেত্রে নির্দেশ করে- A. শক্তি B. ক্ষমতা C. ভরবেগ D. জড়তা Answer with only A, B, C, or D.","PV' rashiti gyaser kshetre nirdesh kore- A. shokti B. kshomota C. bhorobeg D. jorota Answer with only A, B, C, or D.","For gas, what is indicated by the quantity PV' - A. energy B. power C. momentum D. inertia Answer with only A, B, C, or D."
benqa_ext_12th-Physics-I_0103,B,Physics-I,physics-i,0,0,1,D,C,B,"কোনটি স্কেলার রাশি? A. গ্রাডিয়েন্ট B. ভাইভারজেন্স C. কার্ল D. সরণ Answer with only A, B, C, or D.","konoti skelar rashi? A. gradiyent B. bhaibharojens C. karl D. soron Answer with only A, B, C, or D.","Which one is scalar quantity? A. Gradient B. Divergence C. Curl D. Displacement Answer with only A, B, C, or D."
benqa_ext_12th-Physics-I_0116,C,Physics-I,physics-i,0,0,1,A,B,C,"সমজাতীয় অসমমানের এবং বিপরীতমুখী ভেক্টরকে কী বলে? A. বিপরীত ভেক্টর B. বিপ্রতীপ ভেক্টর C. বিসদৃশ ভেক্টর D. সদৃশ ভেক্টর Answer with only A, B, C, or D.","somojatiy osomomaner ebong biporitomukhi bhektoroke ki bole? A. biporit bhektor B. biprotip bhektor C. bisodrish bhektor D. sodrish bhektor Answer with only A, B, C, or D.","What is meant by similar and opposite vectors of having not same magnitude? A. Opposite vector B. Reciprocal vector C. Unlike Vector D. Like Vector Answer with only A, B, C, or D."
benqa_ext_12th-Physics-I_0118,B,Physics-I,physics-i,1,0,1,B,C,B,"বৃত্তাকার পথে ঘূর্ণনরত কোনো বস্তুর উপর কেন্দ্রমুখী বল দ্বারা কৃতকাজ হলো- A. ঋণাত্মক B. শূণ্য C. ধনাত্মক D. অসীম Answer with only A, B, C, or D.","brittakar pothe ghurnonorot kono bostur upor kendromukhi bol dwara kritokaj holo- A. rinatmok B. shuny C. dhonatmok D. osim Answer with only A, B, C, or D.","Work done by the centripetal force of a body rotating in the circular orbit is- A. negative B. zero C. positive D. infinity Answer with only A, B, C, or D."
benqa_ext_12th-Physics-I_0130,A,Physics-I,physics-i,1,0,1,A,B,A,"পর্যায়কাল দ্বিগুণ করলে সরলদোলকের দৈর্ঘ্য কতগুণ বৃদ্ধি করতে হবে? A. 4 B. 2 C. \frac{1}{2} D. \frac{1}{4} Answer with only A, B, C, or D.","poryayokal dwigun korole sorolodoloker doirghy kotogun briddhi korote hobe? A. 4 B. 2 C. \frac{1}{2} D. \frac{1}{4} Answer with only A, B, C, or D.","If the time period is double, the how much time the length of the simple pendulum is to be increased? A. 4 B. 2 C. \frac{1}{2} D. \frac{1}{4} Answer with only A, B, C, or D."
benqa_ext_12th-Physics-I_0135,C,Physics-I,physics-i,1,0,1,C,B,C,"আপেক্ষিক আর্দ্রতা প্রকাশ করা হয়- i. R = \frac{F}{f} ii. R = \frac{f}{F} iii. R = \frac{f}{F}\times 100% নিচের কোনটি সঠিক? A. i ও ii B. i ও iii C. ii ও iii D. i, ii ও iii Answer with only A, B, C, or D.","apekshik ardrota prokash kora hoy- i. R = \frac{F}{f} ii. R = \frac{f}{F} iii. R = \frac{f}{F}\times 100% nicher konoti sothik? A. i o ii B. i o iii C. ii o iii D. i, ii o iii Answer with only A, B, C, or D.","Relative humidity is expressed as- i. R = \frac{F}{f} ii. R = \frac{f}{F} iii. R = \frac{f}{F} \times 100% Which one is correct? A. i & ii B. i & iii C. ii & iii D. i, ii & iii Answer with only A, B, C, or D."
benqa_ext_12th-Physics-I_0138,B,Physics-I,physics-i,1,0,1,B,D,B,"\hat{i} এবং \hat{j} যে তলে অবস্থিত সেই তলের উপর লম্ব, একক ভেক্টর হলো- A. (\hat{j}\times \hat{k}) B. (\hat{i}\times \hat{j}) C. (k\times i) D. (i\times k) Answer with only A, B, C, or D.","\hat{i} ebong \hat{j} je tole obosthit sei toler upor lomb, ekok bhektor holo- A. (\hat{j}\times \hat{k}) B. (\hat{i}\times \hat{j}) C. (k\times i) D. (i\times k) Answer with only A, B, C, or D.","Perpendicular unit vector on the plane in which \hat{i} and \hat{j} are located- A. (\hat{j} \times \hat{k}) B. (\hat{i} \times \hat{j}) C. (\hat{k} \times \hat{i}) D. (\hat{i} \times \hay{k}) Answer with only A, B, C..."
benqa_ext_12th-Physics-I_0150,B,Physics-I,physics-i,1,0,1,B,A,B,"আয়তন স্থির রেখে গ্যাসের তাপমাত্রা বৃদ্ধি করা হলে- A. চাপ হ্রাস পাবে B. বৃদ্ধি পাবে C. চাপ ধ্রুব থাকবে D. কোনোটিই নয় Answer with only A, B, C, or D.","ayoton sthir rekhe gyaser tapomatra briddhi kora hole- A. chap hras pabe B. briddhi pabe C. chap dhrub thakobe D. konotii noy Answer with only A, B, C, or D.","If the temperature is increased at constant volume, then- A. the pressure will be decreased B. the pressure will be in increased C. the pressure will constant D. none of above Answer with only A, B, C, or D."
benqa_ext_12th-Physics-I_0161,C,Physics-I,physics-i,1,0,1,C,D,C,"i = 0 সময়ে সরলদোলন গতিসম্পন্ন কোনো বস্তুর দশাকে বলা হয়- A. কৌণিক দশা B. রৈখিক দশা C. দশা D. তাৎক্ষণিক দশা Answer with only A, B, C, or D.","i = 0 somoye sorolodolon gotisomponn kono bostur doshake bola hoy- A. kounik dosha B. roikhik dosha C. dosha D. tatokshonik dosha Answer with only A, B, C, or D.","The state of an object with simple harmonic motion at t= 0 is called- A. angular phase B. linear phase C. initial phase D. instantaneous phase Answer with only A, B, C, or D."
benqa_ext_12th-Physics-I_0163,D,Physics-I,physics-i,1,0,1,D,C,D,"0.01 kg ভরের একটি বস্তুকণা সরলরেখা বরাবর সরল দোলন গতি অর্জন করে। এর দোলনকাল 2 sec বিস্তার 0.1 m এবং সরণ 0.02m. উদ্দীপকে উল্লিখিত সরণকালে গতিশক্তি বিভবশক্তির কতগুণ? A. 0.42 B. 2.4 C. 4.2 D. 24 Answer with only A, B, C,...",0.01 kg bhorer ekoti bostukona sorolorekha borabor sorol dolon goti orjon kore. er dolonokal 2 sec bistar 0.1 m ebong soron 0.02m. uddipoke ullikhit soronokale gotishokti bibhoboshoktir kotogun? A. 0.42 B. 2.4 C. 4.2...,"An objdect with 0.01 kg has achieved simple harmonic motion along the straight line. Its time period is 2sec amplitude is 0.1m and displacement is 0.02m. During the motion as mentioned in the stem, how much times the..."
benqa_ext_12th-Physics-I_0182,C,Physics-I,physics-i,1,0,1,C,B,C,"6 স্বাধীনতা মাত্রা সম্পন্ন কোনো অণুর মোট শক্তি হবে- A. \frac{1}{2} KT B. KT C. 3 KT D. 6 KT Answer with only A, B, C, or D.","6 sbadhinota matra somponn kono onur mot shokti hobe- A. \frac{1}{2} KT B. KT C. 3 KT D. 6 KT Answer with only A, B, C, or D.","The total energy of a molecule of 6 degree of freedom is A. \frac{1}{2} KT B. KT C. 3KT D. 6 KT Answer with only A, B, C, or D."
benqa_ext_12th-Physics-I_0195,C,Physics-I,physics-i,1,0,1,C,D,C,"স্ফেরোোমিটারের লঘিষ্ঠ ধ্রুবকের মান 0.01 mm হলে, নিচের কোন বেধটি নির্ভুলভাবে মাপা যাবে? A. 0.005 mm B. 0.001 mm C. 0.02 mm D. 0.002 mm Answer with only A, B, C, or D.","sferoomitarer loghishth dhruboker man 0.01 mm hole, nicher kon bedhoti nirbhulobhabe mapa jabe? A. 0.005 mm B. 0.001 mm C. 0.02 mm D. 0.002 mm Answer with only A, B, C, or D.","If the leas count of a spherometer is 0.01 mm which of the following thickness can be measured accurately? A. 0.005mm B. 0.001 mm C. 0.02 mm D. 0.002 mm Answer with only A, B, C, or D."
benqa_ext_12th-Physics-I_0227,A,Physics-I,physics-i,1,0,1,A,C,A,"মূল গড় বর্গবেগ c এবং চাপ P এর মধ্যে সম্পর্ক হল- A. c=\sqrt{\frac{3P}{\rho}} B. c=\sqrt{\frac{3\rho}{P}} C. c=\sqrt{\frac{P}{3\rho}} D. c=\sqrt{\frac{\rho}{3P}} Answer with only A, B, C, or D.","mul gor borgobeg c ebong chap P er modhye sompork hol- A. c=\sqrt{\frac{3P}{\rho}} B. c=\sqrt{\frac{3\rho}{P}} C. c=\sqrt{\frac{P}{3\rho}} D. c=\sqrt{\frac{\rho}{3P}} Answer with only A, B, C, or D.","The relation between rms 'C' and pressure 'P' is- A. C = \sqrt{\frac{3P}{\rho}} B. C = \sqrt{\frac{3\rho}{P}} C. C = \sqrt{\frac{P}{3\rho}} D. C = \sqrt{\frac{\rho}{3P}} Answer with only A, B, C, or D."
benqa_ext_12th-Physics-I_0238,D,Physics-I,physics-i,1,0,1,D,A,D,"একটি সরলদোোলকের কার্যকর দৈর্ঘ্য অর্ধেক করে পৃথিবীর কেন্দ্রে নিয়ে গেলে এর দোলনকাল- A. শূন্য হবে B. \frac{1}{\sqrt{2}} হবে C. অপরিবর্তীত থাকবে D. অসীম হবে Answer with only A, B, C, or D.","ekoti sorolodooloker karyokor doirghy ordhek kore prithibir kendre niye gele er dolonokal- A. shuny hobe B. \frac{1}{\sqrt{2}} hobe C. oporibortit thakobe D. osim hobe Answer with only A, B, C, or D.","If the effective length of a simple pendulum is made half then the time period of that pendulum in the centre of earth is A. zero B. \frac{1}{\sqrt{2}} times C. unchanged D. infinity Answer with only A, B, C, or D."
benqa_ext_12th-Physics-I_0247,A,Physics-I,physics-i,1,0,1,A,D,A,"সর্বোচ্চ কাজের জন্য প্রযুক্ত বল ও সরণের মধ্যবর্তী কোণ- A. 0^{\circ} B. 30^{\circ} C. 60^{\circ} D. 90^{\circ} Answer with only A, B, C, or D.","sorbochch kajer jony projukt bol o soroner modhyoborti kon- A. 0^{\circ} B. 30^{\circ} C. 60^{\circ} D. 90^{\circ} Answer with only A, B, C, or D.","What is the angle between the acting force and displacement for a maximum work? A. 0\degree B. 30\degree C. 60\degree D. 90\degree Answer with only A, B, C, or D."
benqa_ext_12th-Physics-I_0251,A,Physics-I,physics-i,1,0,1,A,C,A,"বস্তুকে যেভাবেই রাখা হোক না কেন তার ওজন যে বিশেষ বিন্দুর মধ্য দিয়ে পৃথিবীর কেন্দ্রের দিকে ক্রিয়া করে তাকে কী বলে? A. অভিকর্ষ কেন্দ্র B. অভিকর্ষ ত্বরণ C. মহাকর্ষ বল D. মহাকর্ষ ক্ষেত্র প্রাবল্য Answer with only A, B, C,...",bostuke jebhabei rakha hok na ken tar ojon je bishesh bindur modhy diye prithibir kendrer dike kriya kore take ki bole? A. obhikorsh kendr B. obhikorsh tworon C. mohakorsh bol D. mohakorsh kshetr praboly Answer with o...,What is called when the weight act at the special point through to the centre of the earth at any position of the object? A. Center of gravity B. Acceleration due to gravity C. Grvitational force D. Gravitational fiel...
benqa_ext_12th-Physics-I_0282,C,Physics-I,physics-i,1,0,1,C,D,C,একটি সিলিন্ডারে 27^{\circ}C তাপমাত্রায় হিলিয়াম গ্যাস আছে। গ্যাসের দুটি অণুর বেগ যথাক্রমে 9 ms^{-1} ও 10 ms^{-1}। হিলিয়াম অণুর গড় গতিশক্তি কত? A. 6232.5 J B. 3739.5 J C. 6.21\times 10^{-21}J D. 10.35\times 10^{-21}J An...,ekoti silindare 27^{\circ}C tapomatray hiliyam gyas achhe. gyaser duti onur beg jothakrome 9 ms^{-1} o 10 ms^{-1}. hiliyam onur gor gotishokti kot? A. 6232.5 J B. 3739.5 J C. 6.21\times 10^{-21}J D. 10.35\times 10^{-2...,At 27\degree C Helium gas contains in a cylinder. The velocity of two molecules of the gass are 9ms^{-1} and 10ms^{-1} What is the average kinetic energy of Helium molecules? A. 6232.5 J B. 3739.5J C. 6.21 \times 10^{...
benqa_ext_12th-Physics-I_0285,A,Physics-I,physics-i,0,0,1,C,C,A,"PV = ধ্রুবক, সমীকরণটি নিচের কোন প্রক্রিয়াকে সমর্থন করে? A. সমোঞ্চ B. সম আয়তন C. সম চাপ D. রুদ্ধতাপীয় Answer with only A, B, C, or D.","PV = dhrubok, somikoronoti nicher kon prokriyake somorthon kore? A. somonch B. som ayoton C. som chap D. ruddhotapiy Answer with only A, B, C, or D.","Which one of the following process is supported by the equation PV= Constant? A. Isothermal B. Isochoric C. Isobaric D. Adiabatic Answer with only A, B, C, or D."
