id,dataset,domain,subject,grade,task_type,quality_status,review_label,content_token_count,token_coverage,unique_token_coverage,frequent_token_coverage,coverage_quartile_all,coverage_quartile_dataset,model,bangla_correct,banglish_correct,english_correct,banglish_fragile,strict_bangla_english_fragile,all_script_hard
benqa_12th-Biology-II_0203,benqa,biology-ii,Biology-II,12th,mcq,human_reviewed_banglish_v5,minor_edit,23,0.3043,0.2727,0.1739,q2,q2,Qwen2.5-3B,True,True,True,False,False,False
benqa_12th-Biology-II_0203,benqa,biology-ii,Biology-II,12th,mcq,human_reviewed_banglish_v5,minor_edit,23,0.3043,0.2727,0.1739,q2,q2,Qwen2.5-7B,True,True,True,False,False,False
benqa_12th-Biology-II_0203,benqa,biology-ii,Biology-II,12th,mcq,human_reviewed_banglish_v5,minor_edit,23,0.3043,0.2727,0.1739,q2,q2,Qwen3-4B,True,True,False,False,False,False
banglamath_1703,banglamath,math,,Eight,short_answer,human_reviewed_banglish_v5,minor_edit,18,0.6667,0.7143,0.5556,q4,q4,Qwen2.5-3B,False,False,False,False,False,True
banglamath_1703,banglamath,math,,Eight,short_answer,human_reviewed_banglish_v5,minor_edit,18,0.6667,0.7143,0.5556,q4,q4,Qwen2.5-7B,False,False,False,False,False,True
banglamath_1703,banglamath,math,,Eight,short_answer,human_reviewed_banglish_v5,minor_edit,18,0.6667,0.7143,0.5556,q4,q4,Qwen3-4B,False,False,False,False,False,True
benqa_10th-Physics_0106,benqa,physics,Physics,10th,mcq,human_reviewed_banglish_v5,minor_edit,17,0.2941,0.3571,0.2941,q2,q2,Qwen2.5-3B,False,False,False,False,False,True
benqa_10th-Physics_0106,benqa,physics,Physics,10th,mcq,human_reviewed_banglish_v5,minor_edit,17,0.2941,0.3571,0.2941,q2,q2,Qwen2.5-7B,False,False,False,False,False,True
benqa_10th-Physics_0106,benqa,physics,Physics,10th,mcq,human_reviewed_banglish_v5,minor_edit,17,0.2941,0.3571,0.2941,q2,q2,Qwen3-4B,False,False,False,False,False,True
benqa_12th-Math-I_0187,benqa,math-i,Math-I,12th,mcq,human_reviewed_banglish_v5,minor_edit,10,0.1,0.1,0.1,q1,q1,Qwen2.5-3B,False,False,False,False,False,True
benqa_12th-Math-I_0187,benqa,math-i,Math-I,12th,mcq,human_reviewed_banglish_v5,minor_edit,10,0.1,0.1,0.1,q1,q1,Qwen2.5-7B,False,True,False,False,False,False
benqa_12th-Math-I_0187,benqa,math-i,Math-I,12th,mcq,human_reviewed_banglish_v5,minor_edit,10,0.1,0.1,0.1,q1,q1,Qwen3-4B,False,False,False,False,False,True
benqa_10th-Biology_0149,benqa,biology,Biology,10th,mcq,auto_romanized_unverified_v4,unreviewed,7,0.1429,0.1429,0.1429,q1,q1,Qwen2.5-3B,True,False,False,True,False,False
benqa_10th-Biology_0149,benqa,biology,Biology,10th,mcq,auto_romanized_unverified_v4,unreviewed,7,0.1429,0.1429,0.1429,q1,q1,Qwen2.5-7B,True,False,True,True,True,False
benqa_10th-Biology_0149,benqa,biology,Biology,10th,mcq,auto_romanized_unverified_v4,unreviewed,7,0.1429,0.1429,0.1429,q1,q1,Qwen3-4B,False,False,True,True,False,False
benqa_10th-Physics_0130,benqa,physics,Physics,10th,mcq,human_review_bad_banglish,bad,22,0.3636,0.3333,0.1818,q3,q3,Qwen2.5-3B,True,True,False,False,False,False
benqa_10th-Physics_0130,benqa,physics,Physics,10th,mcq,human_review_bad_banglish,bad,22,0.3636,0.3333,0.1818,q3,q3,Qwen2.5-7B,False,True,True,False,False,False
benqa_10th-Physics_0130,benqa,physics,Physics,10th,mcq,human_review_bad_banglish,bad,22,0.3636,0.3333,0.1818,q3,q3,Qwen3-4B,True,True,True,False,False,False
benqa_12th-Chemistry-I_0286,benqa,chemistry-i,Chemistry-I,12th,mcq,human_review_bad_banglish,bad,6,0.3333,0.3333,0.0,q2,q3,Qwen2.5-3B,False,False,False,False,False,True
benqa_12th-Chemistry-I_0286,benqa,chemistry-i,Chemistry-I,12th,mcq,human_review_bad_banglish,bad,6,0.3333,0.3333,0.0,q2,q3,Qwen2.5-7B,False,False,False,False,False,True
benqa_12th-Chemistry-I_0286,benqa,chemistry-i,Chemistry-I,12th,mcq,human_review_bad_banglish,bad,6,0.3333,0.3333,0.0,q2,q3,Qwen3-4B,False,False,False,False,False,True
benqa_12th-Physics-II_0131,benqa,physics-ii,Physics-II,12th,mcq,human_review_bad_banglish,bad,5,0.2,0.2,0.0,q1,q1,Qwen2.5-3B,False,True,False,False,False,False
benqa_12th-Physics-II_0131,benqa,physics-ii,Physics-II,12th,mcq,human_review_bad_banglish,bad,5,0.2,0.2,0.0,q1,q1,Qwen2.5-7B,False,False,False,False,False,True
benqa_12th-Physics-II_0131,benqa,physics-ii,Physics-II,12th,mcq,human_review_bad_banglish,bad,5,0.2,0.2,0.0,q1,q1,Qwen3-4B,False,False,False,False,False,True
benqa_10th-Biology_0188,benqa,biology,Biology,10th,mcq,auto_romanized_unverified_v4,unreviewed,5,0.2,0.2,0.2,q1,q1,Qwen2.5-3B,False,False,False,False,False,True
benqa_10th-Biology_0188,benqa,biology,Biology,10th,mcq,auto_romanized_unverified_v4,unreviewed,5,0.2,0.2,0.2,q1,q1,Qwen2.5-7B,False,True,True,False,False,False
benqa_10th-Biology_0188,benqa,biology,Biology,10th,mcq,auto_romanized_unverified_v4,unreviewed,5,0.2,0.2,0.2,q1,q1,Qwen3-4B,True,False,False,True,False,False
banglamath_1686,banglamath,math,,Eight,short_answer,auto_romanized_unverified_v4,unreviewed,21,0.5714,0.6,0.381,q4,q3,Qwen2.5-3B,False,False,False,False,False,True
banglamath_1686,banglamath,math,,Eight,short_answer,auto_romanized_unverified_v4,unreviewed,21,0.5714,0.6,0.381,q4,q3,Qwen2.5-7B,False,False,False,False,False,True
banglamath_1686,banglamath,math,,Eight,short_answer,auto_romanized_unverified_v4,unreviewed,21,0.5714,0.6,0.381,q4,q3,Qwen3-4B,False,False,False,False,False,True
banglamath_0188,banglamath,math,,six,short_answer,human_reviewed_banglish_v5,minor_edit,22,0.7727,0.7857,0.5455,q4,q4,Qwen2.5-3B,False,False,False,False,False,True
banglamath_0188,banglamath,math,,six,short_answer,human_reviewed_banglish_v5,minor_edit,22,0.7727,0.7857,0.5455,q4,q4,Qwen2.5-7B,False,False,False,False,False,True
banglamath_0188,banglamath,math,,six,short_answer,human_reviewed_banglish_v5,minor_edit,22,0.7727,0.7857,0.5455,q4,q4,Qwen3-4B,False,False,False,False,False,True
benqa_10th-Physics_0036,benqa,physics,Physics,10th,mcq,human_reviewed_banglish_v5,minor_edit,13,0.3846,0.3846,0.1538,q3,q3,Qwen2.5-3B,True,True,True,False,False,False
benqa_10th-Physics_0036,benqa,physics,Physics,10th,mcq,human_reviewed_banglish_v5,minor_edit,13,0.3846,0.3846,0.1538,q3,q3,Qwen2.5-7B,True,True,True,False,False,False
benqa_10th-Physics_0036,benqa,physics,Physics,10th,mcq,human_reviewed_banglish_v5,minor_edit,13,0.3846,0.3846,0.1538,q3,q3,Qwen3-4B,True,True,True,False,False,False
benqa_12th-Chemistry-I_0218,benqa,chemistry-i,Chemistry-I,12th,mcq,human_reviewed_banglish_v5,minor_edit,7,0.4286,0.4286,0.2857,q3,q4,Qwen2.5-3B,False,False,False,False,False,True
benqa_12th-Chemistry-I_0218,benqa,chemistry-i,Chemistry-I,12th,mcq,human_reviewed_banglish_v5,minor_edit,7,0.4286,0.4286,0.2857,q3,q4,Qwen2.5-7B,False,False,False,False,False,True
benqa_12th-Chemistry-I_0218,benqa,chemistry-i,Chemistry-I,12th,mcq,human_reviewed_banglish_v5,minor_edit,7,0.4286,0.4286,0.2857,q3,q4,Qwen3-4B,True,True,True,False,False,False
benqa_10th-Biology_0090,benqa,biology,Biology,10th,mcq,human_reviewed_banglish_v5,minor_edit,3,0.3333,0.3333,0.0,q2,q3,Qwen2.5-3B,False,False,False,False,False,True
benqa_10th-Biology_0090,benqa,biology,Biology,10th,mcq,human_reviewed_banglish_v5,minor_edit,3,0.3333,0.3333,0.0,q2,q3,Qwen2.5-7B,True,True,True,False,False,False
benqa_10th-Biology_0090,benqa,biology,Biology,10th,mcq,human_reviewed_banglish_v5,minor_edit,3,0.3333,0.3333,0.0,q2,q3,Qwen3-4B,False,False,True,True,False,False
benqa_12th-Chemistry-II_0117,benqa,chemistry-ii,Chemistry-II,12th,mcq,human_reviewed_banglish_v5,minor_edit,18,0.2222,0.2353,0.0,q1,q2,Qwen2.5-3B,False,False,False,False,False,True
benqa_12th-Chemistry-II_0117,benqa,chemistry-ii,Chemistry-II,12th,mcq,human_reviewed_banglish_v5,minor_edit,18,0.2222,0.2353,0.0,q1,q2,Qwen2.5-7B,True,False,True,True,True,False
benqa_12th-Chemistry-II_0117,benqa,chemistry-ii,Chemistry-II,12th,mcq,human_reviewed_banglish_v5,minor_edit,18,0.2222,0.2353,0.0,q1,q2,Qwen3-4B,False,False,True,True,False,False
benqa_12th-Biology-II_0034,benqa,biology-ii,Biology-II,12th,mcq,human_reviewed_banglish_v5,minor_edit,4,0.0,0.0,0.0,q1,q1,Qwen2.5-3B,False,False,True,True,False,False
benqa_12th-Biology-II_0034,benqa,biology-ii,Biology-II,12th,mcq,human_reviewed_banglish_v5,minor_edit,4,0.0,0.0,0.0,q1,q1,Qwen2.5-7B,True,True,False,False,False,False
benqa_12th-Biology-II_0034,benqa,biology-ii,Biology-II,12th,mcq,human_reviewed_banglish_v5,minor_edit,4,0.0,0.0,0.0,q1,q1,Qwen3-4B,False,False,True,True,False,False
benqa_12th-Physics-II_0088,benqa,physics-ii,Physics-II,12th,mcq,human_reviewed_banglish_v5,minor_edit,15,0.4,0.4,0.2,q3,q3,Qwen2.5-3B,False,False,False,False,False,True
benqa_12th-Physics-II_0088,benqa,physics-ii,Physics-II,12th,mcq,human_reviewed_banglish_v5,minor_edit,15,0.4,0.4,0.2,q3,q3,Qwen2.5-7B,False,False,False,False,False,True
benqa_12th-Physics-II_0088,benqa,physics-ii,Physics-II,12th,mcq,human_reviewed_banglish_v5,minor_edit,15,0.4,0.4,0.2,q3,q3,Qwen3-4B,False,False,False,False,False,True
banglamath_1696,banglamath,math,,Eight,short_answer,human_reviewed_banglish_v5,minor_edit,10,0.3,0.3,0.2,q2,q1,Qwen2.5-3B,False,False,False,False,False,True
banglamath_1696,banglamath,math,,Eight,short_answer,human_reviewed_banglish_v5,minor_edit,10,0.3,0.3,0.2,q2,q1,Qwen2.5-7B,False,False,False,False,False,True
banglamath_1696,banglamath,math,,Eight,short_answer,human_reviewed_banglish_v5,minor_edit,10,0.3,0.3,0.2,q2,q1,Qwen3-4B,False,False,False,False,False,True
banglamath_0531,banglamath,math,,seven,short_answer,human_reviewed_banglish_v5,minor_edit,12,0.3333,0.4444,0.3333,q2,q1,Qwen2.5-3B,False,False,False,False,False,True
banglamath_0531,banglamath,math,,seven,short_answer,human_reviewed_banglish_v5,minor_edit,12,0.3333,0.4444,0.3333,q2,q1,Qwen2.5-7B,False,False,False,False,False,True
banglamath_0531,banglamath,math,,seven,short_answer,human_reviewed_banglish_v5,minor_edit,12,0.3333,0.4444,0.3333,q2,q1,Qwen3-4B,False,False,False,False,False,True
benqa_12th-Chemistry-II_0305,benqa,chemistry-ii,Chemistry-II,12th,mcq,human_reviewed_banglish_v5,minor_edit,6,0.5,0.5,0.3333,q4,q4,Qwen2.5-3B,False,False,False,False,False,True
benqa_12th-Chemistry-II_0305,benqa,chemistry-ii,Chemistry-II,12th,mcq,human_reviewed_banglish_v5,minor_edit,6,0.5,0.5,0.3333,q4,q4,Qwen2.5-7B,False,False,False,False,False,True
benqa_12th-Chemistry-II_0305,benqa,chemistry-ii,Chemistry-II,12th,mcq,human_reviewed_banglish_v5,minor_edit,6,0.5,0.5,0.3333,q4,q4,Qwen3-4B,False,True,False,False,False,False
benqa_10th-Physics_0296,benqa,physics,Physics,10th,mcq,auto_romanized_unverified_v4,unreviewed,9,0.1111,0.1111,0.1111,q1,q1,Qwen2.5-3B,False,False,True,True,False,False
benqa_10th-Physics_0296,benqa,physics,Physics,10th,mcq,auto_romanized_unverified_v4,unreviewed,9,0.1111,0.1111,0.1111,q1,q1,Qwen2.5-7B,False,False,False,False,False,True
benqa_10th-Physics_0296,benqa,physics,Physics,10th,mcq,auto_romanized_unverified_v4,unreviewed,9,0.1111,0.1111,0.1111,q1,q1,Qwen3-4B,False,True,False,False,False,False
benqa_10th-Physics_0150,benqa,physics,Physics,10th,mcq,human_reviewed_banglish_v5,minor_edit,3,0.0,0.0,0.0,q1,q1,Qwen2.5-3B,False,True,True,False,False,False
benqa_10th-Physics_0150,benqa,physics,Physics,10th,mcq,human_reviewed_banglish_v5,minor_edit,3,0.0,0.0,0.0,q1,q1,Qwen2.5-7B,False,True,True,False,False,False
benqa_10th-Physics_0150,benqa,physics,Physics,10th,mcq,human_reviewed_banglish_v5,minor_edit,3,0.0,0.0,0.0,q1,q1,Qwen3-4B,True,False,True,True,True,False
banglamath_0526,banglamath,math,,seven,short_answer,human_reviewed_banglish_v5,minor_edit,9,0.3333,0.375,0.3333,q2,q1,Qwen2.5-3B,True,False,True,True,True,False
banglamath_0526,banglamath,math,,seven,short_answer,human_reviewed_banglish_v5,minor_edit,9,0.3333,0.375,0.3333,q2,q1,Qwen2.5-7B,True,False,True,True,True,False
banglamath_0526,banglamath,math,,seven,short_answer,human_reviewed_banglish_v5,minor_edit,9,0.3333,0.375,0.3333,q2,q1,Qwen3-4B,False,False,True,True,False,False
benqa_10th-Chemistry_0110,benqa,chemistry,Chemistry,10th,mcq,human_reviewed_banglish_v5,minor_edit,4,0.0,0.0,0.0,q1,q1,Qwen2.5-3B,False,False,True,True,False,False
benqa_10th-Chemistry_0110,benqa,chemistry,Chemistry,10th,mcq,human_reviewed_banglish_v5,minor_edit,4,0.0,0.0,0.0,q1,q1,Qwen2.5-7B,True,False,True,True,True,False
benqa_10th-Chemistry_0110,benqa,chemistry,Chemistry,10th,mcq,human_reviewed_banglish_v5,minor_edit,4,0.0,0.0,0.0,q1,q1,Qwen3-4B,False,False,True,True,False,False
benqa_10th-Math-II_0357,benqa,math-ii,Math-II,10th,mcq,human_reviewed_banglish_v5,minor_edit,11,0.5455,0.5,0.1818,q4,q4,Qwen2.5-3B,False,False,False,False,False,True
benqa_10th-Math-II_0357,benqa,math-ii,Math-II,10th,mcq,human_reviewed_banglish_v5,minor_edit,11,0.5455,0.5,0.1818,q4,q4,Qwen2.5-7B,False,False,False,False,False,True
benqa_10th-Math-II_0357,benqa,math-ii,Math-II,10th,mcq,human_reviewed_banglish_v5,minor_edit,11,0.5455,0.5,0.1818,q4,q4,Qwen3-4B,True,True,False,False,False,False
benqa_12th-Chemistry-II_0013,benqa,chemistry-ii,Chemistry-II,12th,mcq,human_reviewed_banglish_v5,minor_edit,6,0.3333,0.3333,0.3333,q2,q3,Qwen2.5-3B,False,True,True,False,False,False
benqa_12th-Chemistry-II_0013,benqa,chemistry-ii,Chemistry-II,12th,mcq,human_reviewed_banglish_v5,minor_edit,6,0.3333,0.3333,0.3333,q2,q3,Qwen2.5-7B,False,False,True,True,False,False
benqa_12th-Chemistry-II_0013,benqa,chemistry-ii,Chemistry-II,12th,mcq,human_reviewed_banglish_v5,minor_edit,6,0.3333,0.3333,0.3333,q2,q3,Qwen3-4B,True,False,True,True,True,False
benqa_8th-Science_0202,benqa,science,Science,8th,mcq,human_reviewed_banglish_v5,minor_edit,4,0.25,0.25,0.0,q2,q2,Qwen2.5-3B,True,False,True,True,True,False
benqa_8th-Science_0202,benqa,science,Science,8th,mcq,human_reviewed_banglish_v5,minor_edit,4,0.25,0.25,0.0,q2,q2,Qwen2.5-7B,True,False,True,True,True,False
benqa_8th-Science_0202,benqa,science,Science,8th,mcq,human_reviewed_banglish_v5,minor_edit,4,0.25,0.25,0.0,q2,q2,Qwen3-4B,True,False,True,True,True,False
benqa_8th-Science_0078,benqa,science,Science,8th,mcq,human_reviewed_banglish_v5,minor_edit,22,0.3636,0.3636,0.2727,q3,q3,Qwen2.5-3B,False,False,False,False,False,True
benqa_8th-Science_0078,benqa,science,Science,8th,mcq,human_reviewed_banglish_v5,minor_edit,22,0.3636,0.3636,0.2727,q3,q3,Qwen2.5-7B,False,False,False,False,False,True
benqa_8th-Science_0078,benqa,science,Science,8th,mcq,human_reviewed_banglish_v5,minor_edit,22,0.3636,0.3636,0.2727,q3,q3,Qwen3-4B,False,True,True,False,False,False
benqa_12th-Math-I_0202,benqa,math-i,Math-I,12th,mcq,human_reviewed_banglish_v5,minor_edit,7,0.1429,0.1429,0.1429,q1,q1,Qwen2.5-3B,True,False,False,True,False,False
benqa_12th-Math-I_0202,benqa,math-i,Math-I,12th,mcq,human_reviewed_banglish_v5,minor_edit,7,0.1429,0.1429,0.1429,q1,q1,Qwen2.5-7B,True,True,True,False,False,False
benqa_12th-Math-I_0202,benqa,math-i,Math-I,12th,mcq,human_reviewed_banglish_v5,minor_edit,7,0.1429,0.1429,0.1429,q1,q1,Qwen3-4B,True,True,True,False,False,False
benqa_12th-Physics-II_0213,benqa,physics-ii,Physics-II,12th,mcq,human_reviewed_banglish_v5,minor_edit,9,0.2222,0.2222,0.1111,q1,q2,Qwen2.5-3B,False,False,False,False,False,True
benqa_12th-Physics-II_0213,benqa,physics-ii,Physics-II,12th,mcq,human_reviewed_banglish_v5,minor_edit,9,0.2222,0.2222,0.1111,q1,q2,Qwen2.5-7B,False,False,False,False,False,True
benqa_12th-Physics-II_0213,benqa,physics-ii,Physics-II,12th,mcq,human_reviewed_banglish_v5,minor_edit,9,0.2222,0.2222,0.1111,q1,q2,Qwen3-4B,False,False,False,False,False,True
banglamath_1684,banglamath,math,,Eight,short_answer,human_reviewed_banglish_v5,minor_edit,23,0.3913,0.4444,0.1739,q3,q2,Qwen2.5-3B,False,False,False,False,False,True
banglamath_1684,banglamath,math,,Eight,short_answer,human_reviewed_banglish_v5,minor_edit,23,0.3913,0.4444,0.1739,q3,q2,Qwen2.5-7B,False,False,False,False,False,True
banglamath_1684,banglamath,math,,Eight,short_answer,human_reviewed_banglish_v5,minor_edit,23,0.3913,0.4444,0.1739,q3,q2,Qwen3-4B,False,False,False,False,False,True
banglamath_0186,banglamath,math,,six,short_answer,human_reviewed_banglish_v5,minor_edit,13,0.6154,0.6667,0.6154,q4,q3,Qwen2.5-3B,False,False,False,False,False,True
banglamath_0186,banglamath,math,,six,short_answer,human_reviewed_banglish_v5,minor_edit,13,0.6154,0.6667,0.6154,q4,q3,Qwen2.5-7B,False,False,False,False,False,True
banglamath_0186,banglamath,math,,six,short_answer,human_reviewed_banglish_v5,minor_edit,13,0.6154,0.6667,0.6154,q4,q3,Qwen3-4B,False,False,False,False,False,True
banglamath_0231,banglamath,math,,six,short_answer,human_reviewed_banglish_v5,minor_edit,8,0.75,0.75,0.5,q4,q4,Qwen2.5-3B,False,False,True,True,False,False
banglamath_0231,banglamath,math,,six,short_answer,human_reviewed_banglish_v5,minor_edit,8,0.75,0.75,0.5,q4,q4,Qwen2.5-7B,False,False,False,False,False,True
banglamath_0231,banglamath,math,,six,short_answer,human_reviewed_banglish_v5,minor_edit,8,0.75,0.75,0.5,q4,q4,Qwen3-4B,False,False,True,True,False,False
benqa_8th-Science_0159,benqa,science,Science,8th,mcq,human_reviewed_banglish_v5,minor_edit,4,0.5,0.5,0.0,q4,q4,Qwen2.5-3B,False,False,False,False,False,True
benqa_8th-Science_0159,benqa,science,Science,8th,mcq,human_reviewed_banglish_v5,minor_edit,4,0.5,0.5,0.0,q4,q4,Qwen2.5-7B,False,False,False,False,False,True
benqa_8th-Science_0159,benqa,science,Science,8th,mcq,human_reviewed_banglish_v5,minor_edit,4,0.5,0.5,0.0,q4,q4,Qwen3-4B,False,False,True,True,False,False
benqa_10th-Physics_0280,benqa,physics,Physics,10th,mcq,human_reviewed_banglish_v5,minor_edit,3,0.3333,0.3333,0.0,q2,q3,Qwen2.5-3B,False,False,True,True,False,False
benqa_10th-Physics_0280,benqa,physics,Physics,10th,mcq,human_reviewed_banglish_v5,minor_edit,3,0.3333,0.3333,0.0,q2,q3,Qwen2.5-7B,True,True,True,False,False,False
benqa_10th-Physics_0280,benqa,physics,Physics,10th,mcq,human_reviewed_banglish_v5,minor_edit,3,0.3333,0.3333,0.0,q2,q3,Qwen3-4B,True,True,True,False,False,False
benqa_10th-Chemistry_0132,benqa,chemistry,Chemistry,10th,mcq,human_reviewed_banglish_v5,minor_edit,3,0.0,0.0,0.0,q1,q1,Qwen2.5-3B,False,False,True,True,False,False
benqa_10th-Chemistry_0132,benqa,chemistry,Chemistry,10th,mcq,human_reviewed_banglish_v5,minor_edit,3,0.0,0.0,0.0,q1,q1,Qwen2.5-7B,True,False,True,True,True,False
benqa_10th-Chemistry_0132,benqa,chemistry,Chemistry,10th,mcq,human_reviewed_banglish_v5,minor_edit,3,0.0,0.0,0.0,q1,q1,Qwen3-4B,True,False,True,True,True,False
benqa_12th-Chemistry-II_0228,benqa,chemistry-ii,Chemistry-II,12th,mcq,human_reviewed_banglish_v5,minor_edit,23,0.3913,0.375,0.2609,q3,q3,Qwen2.5-3B,True,False,True,True,True,False
benqa_12th-Chemistry-II_0228,benqa,chemistry-ii,Chemistry-II,12th,mcq,human_reviewed_banglish_v5,minor_edit,23,0.3913,0.375,0.2609,q3,q3,Qwen2.5-7B,False,True,True,False,False,False
benqa_12th-Chemistry-II_0228,benqa,chemistry-ii,Chemistry-II,12th,mcq,human_reviewed_banglish_v5,minor_edit,23,0.3913,0.375,0.2609,q3,q3,Qwen3-4B,True,False,True,True,True,False
benqa_12th-Physics-I_0254,benqa,physics-i,Physics-I,12th,mcq,human_reviewed_banglish_v5,minor_edit,7,0.2857,0.2857,0.0,q2,q2,Qwen2.5-3B,False,False,False,False,False,True
benqa_12th-Physics-I_0254,benqa,physics-i,Physics-I,12th,mcq,human_reviewed_banglish_v5,minor_edit,7,0.2857,0.2857,0.0,q2,q2,Qwen2.5-7B,True,True,True,False,False,False
benqa_12th-Physics-I_0254,benqa,physics-i,Physics-I,12th,mcq,human_reviewed_banglish_v5,minor_edit,7,0.2857,0.2857,0.0,q2,q2,Qwen3-4B,False,False,False,False,False,True
benqa_10th-Biology_0057,benqa,biology,Biology,10th,mcq,human_reviewed_banglish_v5,minor_edit,28,0.2857,0.32,0.1429,q2,q2,Qwen2.5-3B,True,False,False,True,False,False
benqa_10th-Biology_0057,benqa,biology,Biology,10th,mcq,human_reviewed_banglish_v5,minor_edit,28,0.2857,0.32,0.1429,q2,q2,Qwen2.5-7B,True,True,True,False,False,False
benqa_10th-Biology_0057,benqa,biology,Biology,10th,mcq,human_reviewed_banglish_v5,minor_edit,28,0.2857,0.32,0.1429,q2,q2,Qwen3-4B,False,False,False,False,False,True
benqa_12th-Biology-II_0247,benqa,biology-ii,Biology-II,12th,mcq,human_reviewed_banglish_v5,minor_edit,14,0.1429,0.1538,0.1429,q1,q1,Qwen2.5-3B,True,True,False,False,False,False
benqa_12th-Biology-II_0247,benqa,biology-ii,Biology-II,12th,mcq,human_reviewed_banglish_v5,minor_edit,14,0.1429,0.1538,0.1429,q1,q1,Qwen2.5-7B,False,True,False,False,False,False
benqa_12th-Biology-II_0247,benqa,biology-ii,Biology-II,12th,mcq,human_reviewed_banglish_v5,minor_edit,14,0.1429,0.1538,0.1429,q1,q1,Qwen3-4B,True,False,False,True,False,False
benqa_12th-Biology-I_0039,benqa,biology-i,Biology-I,12th,mcq,auto_romanized_unverified_v4,unreviewed,4,0.0,0.0,0.0,q1,q1,Qwen2.5-3B,False,False,False,False,False,True
benqa_12th-Biology-I_0039,benqa,biology-i,Biology-I,12th,mcq,auto_romanized_unverified_v4,unreviewed,4,0.0,0.0,0.0,q1,q1,Qwen2.5-7B,True,False,False,True,False,False
benqa_12th-Biology-I_0039,benqa,biology-i,Biology-I,12th,mcq,auto_romanized_unverified_v4,unreviewed,4,0.0,0.0,0.0,q1,q1,Qwen3-4B,False,False,False,False,False,True
benqa_12th-Chemistry-II_0235,benqa,chemistry-ii,Chemistry-II,12th,mcq,human_reviewed_banglish_v5,minor_edit,4,0.25,0.25,0.0,q2,q2,Qwen2.5-3B,False,True,True,False,False,False
benqa_12th-Chemistry-II_0235,benqa,chemistry-ii,Chemistry-II,12th,mcq,human_reviewed_banglish_v5,minor_edit,4,0.25,0.25,0.0,q2,q2,Qwen2.5-7B,True,False,True,True,True,False
benqa_12th-Chemistry-II_0235,benqa,chemistry-ii,Chemistry-II,12th,mcq,human_reviewed_banglish_v5,minor_edit,4,0.25,0.25,0.0,q2,q2,Qwen3-4B,True,False,True,True,True,False
banglamath_1697,banglamath,math,,Eight,short_answer,human_reviewed_banglish_v5,minor_edit,8,0.875,0.875,0.75,q4,q4,Qwen2.5-3B,False,False,False,False,False,True
banglamath_1697,banglamath,math,,Eight,short_answer,human_reviewed_banglish_v5,minor_edit,8,0.875,0.875,0.75,q4,q4,Qwen2.5-7B,False,False,True,True,False,False
banglamath_1697,banglamath,math,,Eight,short_answer,human_reviewed_banglish_v5,minor_edit,8,0.875,0.875,0.75,q4,q4,Qwen3-4B,True,True,True,False,False,False
benqa_8th-Science_0024,benqa,science,Science,8th,mcq,auto_romanized_unverified_v4,unreviewed,8,0.25,0.25,0.25,q2,q2,Qwen2.5-3B,False,False,False,False,False,True
benqa_8th-Science_0024,benqa,science,Science,8th,mcq,auto_romanized_unverified_v4,unreviewed,8,0.25,0.25,0.25,q2,q2,Qwen2.5-7B,True,False,False,True,False,False
benqa_8th-Science_0024,benqa,science,Science,8th,mcq,auto_romanized_unverified_v4,unreviewed,8,0.25,0.25,0.25,q2,q2,Qwen3-4B,False,False,False,False,False,True
benqa_12th-Biology-II_0179,benqa,biology-ii,Biology-II,12th,mcq,auto_romanized_unverified_v4,unreviewed,8,0.25,0.25,0.25,q2,q2,Qwen2.5-3B,False,False,True,True,False,False
benqa_12th-Biology-II_0179,benqa,biology-ii,Biology-II,12th,mcq,auto_romanized_unverified_v4,unreviewed,8,0.25,0.25,0.25,q2,q2,Qwen2.5-7B,True,False,True,True,True,False
benqa_12th-Biology-II_0179,benqa,biology-ii,Biology-II,12th,mcq,auto_romanized_unverified_v4,unreviewed,8,0.25,0.25,0.25,q2,q2,Qwen3-4B,True,False,True,True,True,False
benqa_12th-Biology-I_0277,benqa,biology-i,Biology-I,12th,mcq,auto_romanized_unverified_v4,unreviewed,5,0.4,0.4,0.4,q3,q3,Qwen2.5-3B,False,False,True,True,False,False
benqa_12th-Biology-I_0277,benqa,biology-i,Biology-I,12th,mcq,auto_romanized_unverified_v4,unreviewed,5,0.4,0.4,0.4,q3,q3,Qwen2.5-7B,False,False,True,True,False,False
benqa_12th-Biology-I_0277,benqa,biology-i,Biology-I,12th,mcq,auto_romanized_unverified_v4,unreviewed,5,0.4,0.4,0.4,q3,q3,Qwen3-4B,True,True,True,False,False,False
benqa_10th-Chemistry_0194,benqa,chemistry,Chemistry,10th,mcq,auto_romanized_unverified_v4,unreviewed,5,0.4,0.4,0.2,q3,q3,Qwen2.5-3B,False,False,True,True,False,False
benqa_10th-Chemistry_0194,benqa,chemistry,Chemistry,10th,mcq,auto_romanized_unverified_v4,unreviewed,5,0.4,0.4,0.2,q3,q3,Qwen2.5-7B,False,False,True,True,False,False
benqa_10th-Chemistry_0194,benqa,chemistry,Chemistry,10th,mcq,auto_romanized_unverified_v4,unreviewed,5,0.4,0.4,0.2,q3,q3,Qwen3-4B,True,True,True,False,False,False
banglamath_0187,banglamath,math,,six,short_answer,human_reviewed_banglish_v5,minor_edit,16,0.625,0.6,0.5,q4,q3,Qwen2.5-3B,False,False,False,False,False,True
