model,model_id,dataset,task_type,answer_type,id,domain,subject,grade,pattern,source_class,bangla_correct,banglish_correct,english_correct,banglish_wrong,recoverable_banglish_miss,bangla_only_recovery,english_only_recovery,both_alternate_recovery,bangla_any_recovery,english_any_recovery,all_script_hard,banglish_unique_success,gold
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_12th-Math-II_0043,math-ii,Math-II,12th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,D
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_12th-Math-II_0214,math-ii,Math-II,12th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,C
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_12th-Math-II_0230,math-ii,Math-II,12th,banglish_only_correct,banglish_unique_success,False,True,False,False,False,False,False,False,False,False,False,True,D
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_12th-Math-II_0234,math-ii,Math-II,12th,bangla_english_correct_banglish_wrong,both_alternate_recovery,True,False,True,True,True,False,False,True,True,True,False,False,A
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_12th-Math-I_0029,math-i,Math-I,12th,english_only_correct,english_only_recovery,False,False,True,True,True,False,True,False,False,True,False,False,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_12th-Math-I_0088,math-i,Math-I,12th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,C
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_12th-Math-I_0120,math-i,Math-I,12th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,D
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_12th-Math-I_0186,math-i,Math-I,12th,banglish_english_correct_bangla_wrong,banglish_and_english_success,False,True,True,False,False,False,False,False,False,False,False,False,A
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_12th-Math-I_0187,math-i,Math-I,12th,banglish_only_correct,banglish_unique_success,False,True,False,False,False,False,False,False,False,False,False,True,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_12th-Math-I_0202,math-i,Math-I,12th,all_correct,all_scripts_success,True,True,True,False,False,False,False,False,False,False,False,False,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_12th-Math-I_0218,math-i,Math-I,12th,all_correct,all_scripts_success,True,True,True,False,False,False,False,False,False,False,False,False,A
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_12th-Math-I_0310,math-i,Math-I,12th,all_correct,all_scripts_success,True,True,True,False,False,False,False,False,False,False,False,False,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_12th-Math-I_0326,math-i,Math-I,12th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_12th-Math-I_0342,math-i,Math-I,12th,bangla_only_correct,bangla_only_recovery,True,False,False,True,True,True,False,False,True,False,False,False,C
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_12th-Math-I_0383,math-i,Math-I,12th,all_correct,all_scripts_success,True,True,True,False,False,False,False,False,False,False,False,False,D
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_12th-Physics-II_0037,physics-ii,Physics-II,12th,banglish_only_correct,banglish_unique_success,False,True,False,False,False,False,False,False,False,False,False,True,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_12th-Physics-II_0046,physics-ii,Physics-II,12th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,C
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_12th-Physics-II_0085,physics-ii,Physics-II,12th,english_only_correct,english_only_recovery,False,False,True,True,True,False,True,False,False,True,False,False,D
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_12th-Physics-II_0088,physics-ii,Physics-II,12th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,A
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_12th-Physics-II_0131,physics-ii,Physics-II,12th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_12th-Physics-II_0195,physics-ii,Physics-II,12th,bangla_english_correct_banglish_wrong,both_alternate_recovery,True,False,True,True,True,False,False,True,True,True,False,False,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_12th-Physics-II_0213,physics-ii,Physics-II,12th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,D
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_12th-Physics-II_0219,physics-ii,Physics-II,12th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,D
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_12th-Physics-II_0267,physics-ii,Physics-II,12th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_12th-Physics-II_0290,physics-ii,Physics-II,12th,bangla_english_correct_banglish_wrong,both_alternate_recovery,True,False,True,True,True,False,False,True,True,True,False,False,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_12th-Physics-II_0292,physics-ii,Physics-II,12th,all_correct,all_scripts_success,True,True,True,False,False,False,False,False,False,False,False,False,C
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_12th-Physics-I_0008,physics-i,Physics-I,12th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,D
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_12th-Physics-I_0079,physics-i,Physics-I,12th,all_correct,all_scripts_success,True,True,True,False,False,False,False,False,False,False,False,False,C
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_12th-Physics-I_0106,physics-i,Physics-I,12th,english_only_correct,english_only_recovery,False,False,True,True,True,False,True,False,False,True,False,False,D
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_12th-Physics-I_0109,physics-i,Physics-I,12th,all_correct,all_scripts_success,True,True,True,False,False,False,False,False,False,False,False,False,C
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_12th-Physics-I_0133,physics-i,Physics-I,12th,bangla_english_correct_banglish_wrong,both_alternate_recovery,True,False,True,True,True,False,False,True,True,True,False,False,C
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_12th-Physics-I_0157,physics-i,Physics-I,12th,bangla_only_correct,bangla_only_recovery,True,False,False,True,True,True,False,False,True,False,False,False,A
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_12th-Physics-I_0214,physics-i,Physics-I,12th,banglish_only_correct,banglish_unique_success,False,True,False,False,False,False,False,False,False,False,False,True,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_12th-Physics-I_0253,physics-i,Physics-I,12th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,A
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_12th-Physics-I_0254,physics-i,Physics-I,12th,all_correct,all_scripts_success,True,True,True,False,False,False,False,False,False,False,False,False,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_12th-Physics-I_0256,physics-i,Physics-I,12th,bangla_english_correct_banglish_wrong,both_alternate_recovery,True,False,True,True,True,False,False,True,True,True,False,False,C
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_12th-Physics-I_0289,physics-i,Physics-I,12th,banglish_only_correct,banglish_unique_success,False,True,False,False,False,False,False,False,False,False,False,True,D
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_8th-Math_0031,math,Math,8th,english_only_correct,english_only_recovery,False,False,True,True,True,False,True,False,False,True,False,False,D
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_8th-Math_0062,math,Math,8th,bangla_english_correct_banglish_wrong,both_alternate_recovery,True,False,True,True,True,False,False,True,True,True,False,False,D
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_8th-Math_0072,math,Math,8th,english_only_correct,english_only_recovery,False,False,True,True,True,False,True,False,False,True,False,False,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_8th-Math_0085,math,Math,8th,english_only_correct,english_only_recovery,False,False,True,True,True,False,True,False,False,True,False,False,C
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_8th-Math_0167,math,Math,8th,english_only_correct,english_only_recovery,False,False,True,True,True,False,True,False,False,True,False,False,C
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_8th-Math_0190,math,Math,8th,all_correct,all_scripts_success,True,True,True,False,False,False,False,False,False,False,False,False,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_8th-Science_0014,science,Science,8th,bangla_banglish_correct_english_wrong,banglish_and_bangla_success,True,True,False,False,False,False,False,False,False,False,False,False,D
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_8th-Science_0024,science,Science,8th,bangla_only_correct,bangla_only_recovery,True,False,False,True,True,True,False,False,True,False,False,False,C
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_8th-Science_0042,science,Science,8th,english_only_correct,english_only_recovery,False,False,True,True,True,False,True,False,False,True,False,False,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_8th-Science_0062,science,Science,8th,english_only_correct,english_only_recovery,False,False,True,True,True,False,True,False,False,True,False,False,D
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_8th-Science_0078,science,Science,8th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,C
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_8th-Science_0086,science,Science,8th,all_correct,all_scripts_success,True,True,True,False,False,False,False,False,False,False,False,False,A
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_8th-Science_0098,science,Science,8th,banglish_only_correct,banglish_unique_success,False,True,False,False,False,False,False,False,False,False,False,True,A
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_8th-Science_0127,science,Science,8th,banglish_english_correct_bangla_wrong,banglish_and_english_success,False,True,True,False,False,False,False,False,False,False,False,False,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_8th-Science_0153,science,Science,8th,all_correct,all_scripts_success,True,True,True,False,False,False,False,False,False,False,False,False,C
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_8th-Science_0159,science,Science,8th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,B
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,choice,benqa_8th-Science_0202,science,Science,8th,bangla_english_correct_banglish_wrong,both_alternate_recovery,True,False,True,True,True,False,False,True,True,True,False,False,C
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_0181,math,,six,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,সময় কমে যায়
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_0182,math,,six,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,৬০০ টাকা
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_0183,math,,six,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,৩০ দিন
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_0184,math,,six,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,১২০০০ টাকা
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_0185,math,,six,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,২০০ কেজি
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_0186,math,,six,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,২২ ১/২ দিন
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_0187,math,,six,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,১৪০ জন
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_0188,math,,six,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,১৫ ঘণ্টা
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_0189,math,,six,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,৬ জন পুরুষ
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_0226,math,,six,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,২৫০ টাকা
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_0227,math,,six,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,৭.৫ কিমি
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_0228,math,,six,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,২/৫
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_0229,math,,six,bangla_english_correct_banglish_wrong,both_alternate_recovery,True,False,True,True,True,False,False,True,True,True,False,False,1.5
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_0230,math,,six,bangla_english_correct_banglish_wrong,both_alternate_recovery,True,False,True,True,True,False,False,True,True,True,False,False,20%
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_0231,math,,six,english_only_correct,english_only_recovery,False,False,True,True,True,False,True,False,False,True,False,False,২০ টাকা
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_0232,math,,six,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,২০০ টাকা
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_0233,math,,six,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,৭ দিন
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_0234,math,,six,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,৬ দিন
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_0236,math,,six,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,১২ টাকা
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_0237,math,,six,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,৬৪ টাকা
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_0518,math,,seven,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,১৫০ মিটার
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_0519,math,,seven,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,৭৫০০ বর্গমিটার
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_0521,math,,seven,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,৭০ মিটার
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_0522,math,,seven,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,১৭৬ বর্গমিটার
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_0526,math,,seven,english_only_correct,english_only_recovery,False,False,True,True,True,False,True,False,False,True,False,False,৩০ বর্গ মিটার
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_0531,math,,seven,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,৫ মেট্রিক টন ৫০৭ কেজি ৭০০ গ্রাম
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_0532,math,,seven,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,১ মেট্রিক টন ৭৫০ কেজি
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_0533,math,,seven,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,৬৬৬ মেট্রিক টন ৬৬৬ কেজি ৬৬৬ গ্রাম (প্রায়)
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_0538,math,,seven,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,৩৮৪ বর্গ মিটার
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_0539,math,,seven,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,১৪৭ বর্গমিটার
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_0540,math,,seven,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,২১ মিটার
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_0541,math,,seven,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,৪৪৪ বর্গমিটার
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_0542,math,,seven,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,৩৪০০ টাকা
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_0549,math,,seven,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,৪৫০ বর্গমিটার
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_0550,math,,seven,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,২২৫৬.২৫ বর্গমিটার
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_0552,math,,seven,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,৪৫০০ বর্গগজ
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_0553,math,,seven,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,১১২৫টি
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_0557,math,,seven,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,৯৩০ টাকা
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_0558,math,,seven,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,২০ মিটার
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_0559,math,,seven,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,১৬০০ বর্গমিটার
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_1684,math,,Eight,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,"১২, ১২, ৩ বছর"
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_1685,math,,Eight,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,দুইজনের বয়স সমান
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_1686,math,,Eight,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,প্রতেকে পাবে ৫/৬ আপেল।অর্থাৎ ১টি আপেলের অর্ধেক +১টি আপেলের ১/৩ ভাগ।
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_1687,math,,Eight,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,"কাঠালের ওজন ৩ কিলোগ্রাম , তরমুজের ওজন ৪ কিলোগ্রাম"
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_1688,math,,Eight,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,"বাবুর্চী কাটে ৭০ মিনিটে ২১০টি পেঁয়াজ, সহকারী কাটে ১৯০টি পেঁয়াজ ৯৫ মিনিটে"
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_1690,math,,Eight,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,"সেন্টুর ছিল ১০টি, মিন্টুর ছিল ১৪টি খেলনা গাড়ি"
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_1691,math,,Eight,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,প্রথমে ৩ লিটারের পাত্রে ৩ লিটার দুধ নিয়ে তা ৫ লিটারের পাত্রে ঢালতে হবে। এবারও একইভাবে আবারও ৩ লিটার দুধ নিয়ে ৫ লিটারের পাত্রে আছে আরো ঢালতে হবে যতক্ষণ না ৫ লিটারের পাত্রটি পূর্ণ হয়। পাত্রটি পূর্ণ হওয়ার পর যে অবশিষ্ট দুধ ৩ লিটারের পাত্রে থেকে যাবে তার পরিমাণ ১ লিটার।
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_1692,math,,Eight,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,"১জন পুরুষ, ৫ জন মহিলা এবং ১৪ জন শিশু"
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_1693,math,,Eight,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,24
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_1694,math,,Eight,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,১ মিনিট
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_1695,math,,Eight,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,"নারিকেল গাছ 60টি, আম গাছ ৪৫টি, বট গাছ ৩৬টি, ফুলের গাছ ৩৯টি"
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_1696,math,,Eight,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,০.১৮ লিটার অথবা ১.৮ লিটার
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_1697,math,,Eight,all_correct,all_scripts_success,True,True,True,False,False,False,False,False,False,False,False,False,70
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_1698,math,,Eight,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,১৩ টা
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_1699,math,,Eight,all_correct,all_scripts_success,True,True,True,False,False,False,False,False,False,False,False,False,132
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,short_answer,banglamath_1703,math,,Eight,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,৩৬টি
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Biology_0057,biology,Biology,10th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,C
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Biology_0090,biology,Biology,10th,english_only_correct,english_only_recovery,False,False,True,True,True,False,True,False,False,True,False,False,C
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Biology_0128,biology,Biology,10th,bangla_only_correct,bangla_only_recovery,True,False,False,True,True,True,False,False,True,False,False,False,A
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Biology_0143,biology,Biology,10th,banglish_only_correct,banglish_unique_success,False,True,False,False,False,False,False,False,False,False,False,True,C
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Biology_0149,biology,Biology,10th,english_only_correct,english_only_recovery,False,False,True,True,True,False,True,False,False,True,False,False,B
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Biology_0156,biology,Biology,10th,bangla_english_correct_banglish_wrong,both_alternate_recovery,True,False,True,True,True,False,False,True,True,True,False,False,C
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Biology_0188,biology,Biology,10th,bangla_only_correct,bangla_only_recovery,True,False,False,True,True,True,False,False,True,False,False,False,A
