id,dataset,task_type,domain,quality_status,comparison,comparison_role,left_variant,right_variant,left_option_labels,right_option_labels,option_labels_preserved,left_digit_sequence,right_digit_sequence,digit_sequence_preserved,left_formula_tokens,right_formula_tokens,formula_tokens_preserved,left_answer_instruction,right_answer_instruction,answer_instruction_preserved,structural_mismatch,primary_pair_hard_fail,diagnostic_warning,mismatch_codes,left_preview,right_preview
banglamath_1684,banglamath,short_answer,math,human_reviewed_banglish_v5,bangla_vs_english,diagnostic,bangla,english,,,True,3 2 3 29 6 12,3 29 6 12,False,,,True,final_answer,final_answer,True,True,False,True,digits,কারিম সাহেবের ৩ পুত্র এবং প্রথম ২ জন যমজ । ৩ পুত্রের বর্তমান বয়সের সমষ্টি ২৯ বছর। ৬ বছর পূর্বে তাদের বয়সের সমষ্টি ছিল ১২ বছর। পুত্রদের বর্তমান বয়স কত? Return only the final answ,"Mr. Karim has 3 sons, the first two are twins. The total age of the sons now is 29 years, and 6 years ago it was 12 years. What are their current ages? Return only the final answer"
banglamath_1684,banglamath,short_answer,math,human_reviewed_banglish_v5,banglish_vs_english,diagnostic,banglish_clean,english,,,True,3 2 3 29 6 12,3 29 6 12,False,,,True,final_answer,final_answer,True,True,False,True,digits,karim saheber 3 putr ebong prothom 2 jon jomoj . 3 putrer bortoman boyoser somoshti 29 bochhor. 6 bochhor purbe tader boyoser somoshti chhil 12 bochhor. putroder bortoman boyos kot,"Mr. Karim has 3 sons, the first two are twins. The total age of the sons now is 29 years, and 6 years ago it was 12 years. What are their current ages? Return only the final answer"
banglamath_0186,banglamath,short_answer,math,human_reviewed_banglish_v5,bangla_vs_banglish,primary,bangla,banglish_clean,,,True,2 15 30 20,2 15 30 20,True,,,True,final_answer,final_answer,True,False,False,False,,২ কুইন্টাল চালে ১৫ জন ছাত্রের ৩০ দিন চলে। ঐ চালে ২০ জন ছাত্রের কত দিন চলবে Return only the final answer.,2 kuintal chale 15 jon chhatrer 30 din chole. oi chale 20 jon chhatrer koto din cholbe Return only the final answer.
banglamath_0186,banglamath,short_answer,math,human_reviewed_banglish_v5,bangla_vs_english,diagnostic,bangla,english,,,True,2 15 30 20,2 15 30 20,True,,,True,final_answer,final_answer,True,False,False,False,,২ কুইন্টাল চালে ১৫ জন ছাত্রের ৩০ দিন চলে। ঐ চালে ২০ জন ছাত্রের কত দিন চলবে Return only the final answer.,2 quintals of rice last 15 students for 30 days. How many days will it last for 20 students? Return only the final answer.
banglamath_0186,banglamath,short_answer,math,human_reviewed_banglish_v5,banglish_vs_english,diagnostic,banglish_clean,english,,,True,2 15 30 20,2 15 30 20,True,,,True,final_answer,final_answer,True,False,False,False,,2 kuintal chale 15 jon chhatrer 30 din chole. oi chale 20 jon chhatrer koto din cholbe Return only the final answer.,2 quintals of rice last 15 students for 30 days. How many days will it last for 20 students? Return only the final answer.
banglamath_0231,banglamath,short_answer,math,human_reviewed_banglish_v5,bangla_vs_banglish,primary,bangla,banglish_clean,,,True,20 24,20 24,True,,,True,final_answer,final_answer,True,False,False,False,,একটি কলম ২০% লাভে ২৪ টাকায় বিক্রয় করলে ক্রয়মূল্য কত Return only the final answer.,ekti kolom 20% labhe 24 takay bikroy korle kroyomullo koto Return only the final answer.
banglamath_0231,banglamath,short_answer,math,human_reviewed_banglish_v5,bangla_vs_english,diagnostic,bangla,english,,,True,20 24,24 20,False,,,True,final_answer,final_answer,True,True,False,True,digits,একটি কলম ২০% লাভে ২৪ টাকায় বিক্রয় করলে ক্রয়মূল্য কত Return only the final answer.,"If a pen is sold for 24 Taka with 20% profit, what was the cost price? Return only the final answer."
banglamath_0231,banglamath,short_answer,math,human_reviewed_banglish_v5,banglish_vs_english,diagnostic,banglish_clean,english,,,True,20 24,24 20,False,,,True,final_answer,final_answer,True,True,False,True,digits,ekti kolom 20% labhe 24 takay bikroy korle kroyomullo koto Return only the final answer.,"If a pen is sold for 24 Taka with 20% profit, what was the cost price? Return only the final answer."
benqa_8th-Science_0159,benqa,mcq,science,human_reviewed_banglish_v5,bangla_vs_banglish,primary,bangla,banglish_clean,A B C D,A B C D,True,,,True,,,True,mcq_letters,mcq_letters,True,False,False,False,,"নিচের কোনটি রসালো ফল? A. আতা B. কলা C. আনারস D. কাঁঠাল Answer with only A, B, C, or D.","nicher konti rosalo fol? A. ata B. kola C. anaros D. kanthal Answer with only A, B, C, or D."
benqa_8th-Science_0159,benqa,mcq,science,human_reviewed_banglish_v5,bangla_vs_english,diagnostic,bangla,english,A B C D,A B C D,True,,,True,,,True,mcq_letters,mcq_letters,True,False,False,False,,"নিচের কোনটি রসালো ফল? A. আতা B. কলা C. আনারস D. কাঁঠাল Answer with only A, B, C, or D.","Which of the followings is fleshy fruits? A. Custard apple B. Banana C. Pineapple D. Jackfruit Answer with only A, B, C, or D."
benqa_8th-Science_0159,benqa,mcq,science,human_reviewed_banglish_v5,banglish_vs_english,diagnostic,banglish_clean,english,A B C D,A B C D,True,,,True,,,True,mcq_letters,mcq_letters,True,False,False,False,,"nicher konti rosalo fol? A. ata B. kola C. anaros D. kanthal Answer with only A, B, C, or D.","Which of the followings is fleshy fruits? A. Custard apple B. Banana C. Pineapple D. Jackfruit Answer with only A, B, C, or D."
benqa_10th-Physics_0280,benqa,mcq,physics,human_reviewed_banglish_v5,bangla_vs_banglish,primary,bangla,banglish_clean,A B C D,A B C D,True,1.6 10 8 1.68 10 8 2.44 10 8 5.5 10 8,1.6 10 8 1.68 10 8 2.44 10 8 5.5 10 8,True,10^{-8} 10^{-8} 10^{-8} 10^{-8} \Omega \Omega \Omega \Omega \times \times \times \times,10^{-8} 10^{-8} 10^{-8} 10^{-8} \Omega \Omega \Omega \Omega \times \times \times \times,True,mcq_letters,mcq_letters,True,False,False,False,,"তামার রোধকত্ব কোনটি? A. 1.6 \times 10^{-8}\Omega m B. 1.68 \times 10^{-8}\Omega m C. 2.44 \times 10^{-8}\Omega m D. 5.5 \times 10^{-8}\Omega m Answer with only A, B, C, or D.","tamar rodhokotto konti? A. 1.6 \times 10^{-8}\Omega m B. 1.68 \times 10^{-8}\Omega m C. 2.44 \times 10^{-8}\Omega m D. 5.5 \times 10^{-8}\Omega m Answer with only A, B, C, or D."
benqa_10th-Physics_0280,benqa,mcq,physics,human_reviewed_banglish_v5,bangla_vs_english,diagnostic,bangla,english,A B C D,A B C D,True,1.6 10 8 1.68 10 8 2.44 10 8 5.5 10 8,1.6 10 8 1.68 10 8 2.44 10 8 5.5 10 8,True,10^{-8} 10^{-8} 10^{-8} 10^{-8} \Omega \Omega \Omega \Omega \times \times \times \times,10^{-8} 10^{-8} 10^{-8} 10^{-8} \Omega \Omega \Omega \Omega \times \times \times \times,True,mcq_letters,mcq_letters,True,False,False,False,,"তামার রোধকত্ব কোনটি? A. 1.6 \times 10^{-8}\Omega m B. 1.68 \times 10^{-8}\Omega m C. 2.44 \times 10^{-8}\Omega m D. 5.5 \times 10^{-8}\Omega m Answer with only A, B, C, or D.",Which one is the resistivity of copper? A. 1.6 \times 10^{-8}\Omega m B. 1.68 \times 10^{-8}\Omega m C. 2.44 \times 10^{-8}\Omega m D. 5.5 \times 10^{-8}\Omega m Answer with only A
benqa_10th-Physics_0280,benqa,mcq,physics,human_reviewed_banglish_v5,banglish_vs_english,diagnostic,banglish_clean,english,A B C D,A B C D,True,1.6 10 8 1.68 10 8 2.44 10 8 5.5 10 8,1.6 10 8 1.68 10 8 2.44 10 8 5.5 10 8,True,10^{-8} 10^{-8} 10^{-8} 10^{-8} \Omega \Omega \Omega \Omega \times \times \times \times,10^{-8} 10^{-8} 10^{-8} 10^{-8} \Omega \Omega \Omega \Omega \times \times \times \times,True,mcq_letters,mcq_letters,True,False,False,False,,"tamar rodhokotto konti? A. 1.6 \times 10^{-8}\Omega m B. 1.68 \times 10^{-8}\Omega m C. 2.44 \times 10^{-8}\Omega m D. 5.5 \times 10^{-8}\Omega m Answer with only A, B, C, or D.",Which one is the resistivity of copper? A. 1.6 \times 10^{-8}\Omega m B. 1.68 \times 10^{-8}\Omega m C. 2.44 \times 10^{-8}\Omega m D. 5.5 \times 10^{-8}\Omega m Answer with only A
benqa_10th-Chemistry_0132,benqa,mcq,chemistry,human_reviewed_banglish_v5,bangla_vs_banglish,primary,bangla,banglish_clean,A B C D,A B C D,True,,,True,,,True,mcq_letters,mcq_letters,True,False,False,False,,"বিস্ফোরক পদার্থ কোনটি? A. টি.এন.টি B. বেনজিন C. টলুইন D. জাইলিন Answer with only A, B, C, or D.","bisforok podarth konti? A. ti.en.ti B. benojin C. toluin D. jailin Answer with only A, B, C, or D."
benqa_10th-Chemistry_0132,benqa,mcq,chemistry,human_reviewed_banglish_v5,bangla_vs_english,diagnostic,bangla,english,A B C D,A B C D,True,,,True,,TNT,False,mcq_letters,mcq_letters,True,True,False,True,formulas,"বিস্ফোরক পদার্থ কোনটি? A. টি.এন.টি B. বেনজিন C. টলুইন D. জাইলিন Answer with only A, B, C, or D.","Which one is explosive substance? A. TNT B. Benzene C. Toluene D. Xylene Answer with only A, B, C, or D."
benqa_10th-Chemistry_0132,benqa,mcq,chemistry,human_reviewed_banglish_v5,banglish_vs_english,diagnostic,banglish_clean,english,A B C D,A B C D,True,,,True,,TNT,False,mcq_letters,mcq_letters,True,True,False,True,formulas,"bisforok podarth konti? A. ti.en.ti B. benojin C. toluin D. jailin Answer with only A, B, C, or D.","Which one is explosive substance? A. TNT B. Benzene C. Toluene D. Xylene Answer with only A, B, C, or D."
benqa_12th-Chemistry-II_0228,benqa,mcq,chemistry-ii,human_reviewed_banglish_v5,bangla_vs_banglish,primary,bangla,banglish_clean,A B C D,A B C D,True,2 2 2 2,2 2 2 2,True,2e^{-} Ni^{2+} \xrightarrow,2e^{-} Ni^{2+} \xrightarrow,True,mcq_letters,mcq_letters,True,False,False,False,,Ni(s) + 2Ag^{+}(aq) \xrightarrow{2e^{-}} Ni^{2+}(aq) + 2Ag(s); বিক্রিয়াটিতে- i. Ni জারিত হয় ii. Ag জারিত হয় iii. বিক্রিয়াটি একটি রিডক্স বিক্রিয়া নিচের কোনটি সঠিক? A. i ও ii B. ii ও,Ni(s) + 2Ag^{+}(aq) \xrightarrow{2e^{-}} Ni^{2+}(aq) + 2Ag(s); bikriyatite- i. Ni jarit hoy ii. Ag jarit hoy iii. bikriyati ekti ridoks bikriya nicher konti sothik? A. i o ii B. ii
benqa_12th-Chemistry-II_0228,benqa,mcq,chemistry-ii,human_reviewed_banglish_v5,bangla_vs_english,diagnostic,bangla,english,A B C D,A B C D,True,2 2 2 2,2 2 2 2,True,2e^{-} Ni^{2+} \xrightarrow,2e^{-} Ni^{2+} \overset \rightarrow,False,mcq_letters,mcq_letters,True,True,False,True,formulas,Ni(s) + 2Ag^{+}(aq) \xrightarrow{2e^{-}} Ni^{2+}(aq) + 2Ag(s); বিক্রিয়াটিতে- i. Ni জারিত হয় ii. Ag জারিত হয় iii. বিক্রিয়াটি একটি রিডক্স বিক্রিয়া নিচের কোনটি সঠিক? A. i ও ii B. ii ও,Ni(s) + 2Ag^{+}(aq) \overset{2e^{-}} {\rightarrow}Ni^{2+}(aq) + 2Ag(s); in this reaction- i. Ni becomes oxidized ii. Ag becomes oxidized iii. A redox reaction Which one is correct?
benqa_12th-Chemistry-II_0228,benqa,mcq,chemistry-ii,human_reviewed_banglish_v5,banglish_vs_english,diagnostic,banglish_clean,english,A B C D,A B C D,True,2 2 2 2,2 2 2 2,True,2e^{-} Ni^{2+} \xrightarrow,2e^{-} Ni^{2+} \overset \rightarrow,False,mcq_letters,mcq_letters,True,True,False,True,formulas,Ni(s) + 2Ag^{+}(aq) \xrightarrow{2e^{-}} Ni^{2+}(aq) + 2Ag(s); bikriyatite- i. Ni jarit hoy ii. Ag jarit hoy iii. bikriyati ekti ridoks bikriya nicher konti sothik? A. i o ii B. ii,Ni(s) + 2Ag^{+}(aq) \overset{2e^{-}} {\rightarrow}Ni^{2+}(aq) + 2Ag(s); in this reaction- i. Ni becomes oxidized ii. Ag becomes oxidized iii. A redox reaction Which one is correct?
benqa_12th-Physics-I_0254,benqa,mcq,physics-i,human_reviewed_banglish_v5,bangla_vs_banglish,primary,bangla,banglish_clean,A B C D,A B C D,True,1 2 1 2,1 2 1 2,True,LT^{-1} LT^{-1} LT^{-2} LT^{-2} MLT^{-1} MLT^{-1} MLT^{-2} MLT^{-2},LT^{-1} LT^{-1} LT^{-2} LT^{-2} MLT^{-1} MLT^{-1} MLT^{-2} MLT^{-2},True,mcq_letters,mcq_letters,True,False,False,False,,"মহাকর্ষ ক্ষেত্র প্রাবল্যের মাত্রার ক্ষেত্রে কোনটি সঠিক? A. [LT^{-1}] B. [LT^{-2}] C. [MLT^{-1}] D. [MLT^{-2}] Answer with only A, B, C, or D.","mohakorsh kshetr prabolyer matrar khetre konti sothik? A. [LT^{-1}] B. [LT^{-2}] C. [MLT^{-1}] D. [MLT^{-2}] Answer with only A, B, C, or D."
benqa_12th-Physics-I_0254,benqa,mcq,physics-i,human_reviewed_banglish_v5,bangla_vs_english,diagnostic,bangla,english,A B C D,A B C D,True,1 2 1 2,1 2 1 2,True,LT^{-1} LT^{-1} LT^{-2} LT^{-2} MLT^{-1} MLT^{-1} MLT^{-2} MLT^{-2},LT^{-1} LT^{-1} LT^{-2} LT^{-2} MLT^{-1} MLT^{-1} MLT^{-2} MLT^{-2},True,mcq_letters,mcq_letters,True,False,False,False,,"মহাকর্ষ ক্ষেত্র প্রাবল্যের মাত্রার ক্ষেত্রে কোনটি সঠিক? A. [LT^{-1}] B. [LT^{-2}] C. [MLT^{-1}] D. [MLT^{-2}] Answer with only A, B, C, or D.","Which one is correct for the dimention of gravitational field intensity? A. [LT^{-1}] B. [LT^{-2}] C. [MLT^{-1}] D. [MLT^{-2}] Answer with only A, B, C, or D."
benqa_12th-Physics-I_0254,benqa,mcq,physics-i,human_reviewed_banglish_v5,banglish_vs_english,diagnostic,banglish_clean,english,A B C D,A B C D,True,1 2 1 2,1 2 1 2,True,LT^{-1} LT^{-1} LT^{-2} LT^{-2} MLT^{-1} MLT^{-1} MLT^{-2} MLT^{-2},LT^{-1} LT^{-1} LT^{-2} LT^{-2} MLT^{-1} MLT^{-1} MLT^{-2} MLT^{-2},True,mcq_letters,mcq_letters,True,False,False,False,,"mohakorsh kshetr prabolyer matrar khetre konti sothik? A. [LT^{-1}] B. [LT^{-2}] C. [MLT^{-1}] D. [MLT^{-2}] Answer with only A, B, C, or D.","Which one is correct for the dimention of gravitational field intensity? A. [LT^{-1}] B. [LT^{-2}] C. [MLT^{-1}] D. [MLT^{-2}] Answer with only A, B, C, or D."
benqa_10th-Biology_0057,benqa,mcq,biology,human_reviewed_banglish_v5,bangla_vs_banglish,primary,bangla,banglish_clean,A B C D,A B C D,True,2,2,True,CO_{2} CO_{2},CO_{2} CO_{2},True,mcq_letters,mcq_letters,True,False,False,False,,গনি সাহেব তার বাগানে এমন কিছু গাছ লাগিয়েছেন যার CO_{2} বিজারণের প্রথম স্থায়ী পদার্থ অক্সালো এসিটিক এসিড। গনি সাহেব লাগিয়েছেন- i. ভুট্টা ii. বেগুন iii. আখ নিচের কোনটি সঠিক? A. i ও i,goni saheb tar bagane emon kichhu gachh lagiyechhen jar CO_{2} bijaroner prothom sthayi podarth oksalo esitik esid. goni saheb lagiyechhen- i. bhutta ii. begun iii. akh nicher kont
benqa_10th-Biology_0057,benqa,mcq,biology,human_reviewed_banglish_v5,bangla_vs_english,diagnostic,bangla,english,A B C D,A B C D,True,2,2,True,CO_{2} CO_{2},,False,mcq_letters,mcq_letters,True,True,False,True,formulas,গনি সাহেব তার বাগানে এমন কিছু গাছ লাগিয়েছেন যার CO_{2} বিজারণের প্রথম স্থায়ী পদার্থ অক্সালো এসিটিক এসিড। গনি সাহেব লাগিয়েছেন- i. ভুট্টা ii. বেগুন iii. আখ নিচের কোনটি সঠিক? A. i ও i,Mr. Goni planted some trees in his garden in which the first stable sustance of CO_2 reduction path way is Oxaloacetic acid. Mr. Goni planted- i. maize ii. brinjal iii. sugarcane W
benqa_10th-Biology_0057,benqa,mcq,biology,human_reviewed_banglish_v5,banglish_vs_english,diagnostic,banglish_clean,english,A B C D,A B C D,True,2,2,True,CO_{2} CO_{2},,False,mcq_letters,mcq_letters,True,True,False,True,formulas,goni saheb tar bagane emon kichhu gachh lagiyechhen jar CO_{2} bijaroner prothom sthayi podarth oksalo esitik esid. goni saheb lagiyechhen- i. bhutta ii. begun iii. akh nicher kont,Mr. Goni planted some trees in his garden in which the first stable sustance of CO_2 reduction path way is Oxaloacetic acid. Mr. Goni planted- i. maize ii. brinjal iii. sugarcane W
benqa_12th-Biology-II_0247,benqa,mcq,biology-ii,human_reviewed_banglish_v5,bangla_vs_banglish,primary,bangla,banglish_clean,A B C D,A B C D,True,25 50 75 100,25 50 75 100,True,DdEe \rightarrow \times,DdEe \rightarrow \times,True,mcq_letters,mcq_letters,True,False,False,False,,"P \rightarrow DdEe \times ddEE উদ্দীপকে উল্লিখিত ক্রস দ্বারা মূক ও বধির সন্তান হবার সম্ভাবনা কত? A. 25% B. 50% C. 75% D. 100% Answer with only A, B, C, or D.","P \rightarrow DdEe \times ddEE uddipoke ullikhit kros dwara muk o bodhir sontan hobar sombhabona koto? A. 25% B. 50% C. 75% D. 100% Answer with only A, B, C, or D."
benqa_12th-Biology-II_0247,benqa,mcq,biology-ii,human_reviewed_banglish_v5,bangla_vs_english,diagnostic,bangla,english,A B C D,A B C D,True,25 50 75 100,25 50 75 100,True,DdEe \rightarrow \times,DdEe \rightarrow \times,True,mcq_letters,mcq_letters,True,False,False,False,,"P \rightarrow DdEe \times ddEE উদ্দীপকে উল্লিখিত ক্রস দ্বারা মূক ও বধির সন্তান হবার সম্ভাবনা কত? A. 25% B. 50% C. 75% D. 100% Answer with only A, B, C, or D.","P\rightarrow DdEe\times ddEE Which is the possiblity of producing deaf and dump offspring by above mentioned cross? A. 25% B. 50% C. 75% D. 100% Answer with only A, B, C, or D."
benqa_12th-Biology-II_0247,benqa,mcq,biology-ii,human_reviewed_banglish_v5,banglish_vs_english,diagnostic,banglish_clean,english,A B C D,A B C D,True,25 50 75 100,25 50 75 100,True,DdEe \rightarrow \times,DdEe \rightarrow \times,True,mcq_letters,mcq_letters,True,False,False,False,,"P \rightarrow DdEe \times ddEE uddipoke ullikhit kros dwara muk o bodhir sontan hobar sombhabona koto? A. 25% B. 50% C. 75% D. 100% Answer with only A, B, C, or D.","P\rightarrow DdEe\times ddEE Which is the possiblity of producing deaf and dump offspring by above mentioned cross? A. 25% B. 50% C. 75% D. 100% Answer with only A, B, C, or D."
benqa_12th-Biology-I_0039,benqa,mcq,biology-i,auto_romanized_unverified_v4,bangla_vs_banglish,primary,bangla,banglish_clean,A B C D,A B C D,True,,,True,,,True,mcq_letters,mcq_letters,True,False,False,False,,"উদ্ভিদের অন্তঃস্টিলীয় অংশ হচ্ছে- A. হাইপোডার্মিস B. এপিডার্মিস C. মজ্জারশ্মি D. কার্টেক্স Answer with only A, B, C, or D.","udbhider ontohstiliy ongsh hochchhe- A. haipodarmis B. epidarmis C. mojjaroshmi D. karteks Answer with only A, B, C, or D."
benqa_12th-Biology-I_0039,benqa,mcq,biology-i,auto_romanized_unverified_v4,bangla_vs_english,diagnostic,bangla,english,A B C D,A B C D,True,,,True,,,True,mcq_letters,mcq_letters,True,False,False,False,,"উদ্ভিদের অন্তঃস্টিলীয় অংশ হচ্ছে- A. হাইপোডার্মিস B. এপিডার্মিস C. মজ্জারশ্মি D. কার্টেক্স Answer with only A, B, C, or D.","The intrastetic part of a plant is- A. hypodermis B. epidermis C. pith ray D. cortex Answer with only A, B, C, or D."
benqa_12th-Biology-I_0039,benqa,mcq,biology-i,auto_romanized_unverified_v4,banglish_vs_english,diagnostic,banglish_clean,english,A B C D,A B C D,True,,,True,,,True,mcq_letters,mcq_letters,True,False,False,False,,"udbhider ontohstiliy ongsh hochchhe- A. haipodarmis B. epidarmis C. mojjaroshmi D. karteks Answer with only A, B, C, or D.","The intrastetic part of a plant is- A. hypodermis B. epidermis C. pith ray D. cortex Answer with only A, B, C, or D."
benqa_12th-Chemistry-II_0235,benqa,mcq,chemistry-ii,human_reviewed_banglish_v5,bangla_vs_banglish,primary,bangla,banglish_clean,A B C D,A B C D,True,3 2 3 3 3 4,3 2 3 3 3 4,True,AlCl_{3} AlCl_{3} CO_{3} H_{2}CO_{3} H_{3}PO_{4} NH_{3} NH_{3} PO_{4},AlCl_{3} AlCl_{3} CO_{3} H_{2}CO_{3} H_{3}PO_{4} NH_{3} NH_{3} PO_{4},True,mcq_letters,mcq_letters,True,False,False,False,,"নিচের কোনটি লুইস এসিড? A. AlCl_{3} B. H_{2}CO_{3} C. NH_{3} D. H_{3}PO_{4} Answer with only A, B, C, or D.","nicher konti luis esid? A. AlCl_{3} B. H_{2}CO_{3} C. NH_{3} D. H_{3}PO_{4} Answer with only A, B, C, or D."
benqa_12th-Chemistry-II_0235,benqa,mcq,chemistry-ii,human_reviewed_banglish_v5,bangla_vs_english,diagnostic,bangla,english,A B C D,A B C D,True,3 2 3 3 3 4,3 2 3 3 3 4,True,AlCl_{3} AlCl_{3} CO_{3} H_{2}CO_{3} H_{3}PO_{4} NH_{3} NH_{3} PO_{4},AlCl_{3} AlCl_{3} CO_{3} H_{2}CO_{3} H_{3}PO_{4} NH_{3} NH_{3} PO_{4},True,mcq_letters,mcq_letters,True,False,False,False,,"নিচের কোনটি লুইস এসিড? A. AlCl_{3} B. H_{2}CO_{3} C. NH_{3} D. H_{3}PO_{4} Answer with only A, B, C, or D.","Which one of the following is the Lewis acid? A. AlCl_{3} B. H_{2}CO_{3} C. NH_{3} D. H_{3}PO_{4} Answer with only A, B, C, or D."
benqa_12th-Chemistry-II_0235,benqa,mcq,chemistry-ii,human_reviewed_banglish_v5,banglish_vs_english,diagnostic,banglish_clean,english,A B C D,A B C D,True,3 2 3 3 3 4,3 2 3 3 3 4,True,AlCl_{3} AlCl_{3} CO_{3} H_{2}CO_{3} H_{3}PO_{4} NH_{3} NH_{3} PO_{4},AlCl_{3} AlCl_{3} CO_{3} H_{2}CO_{3} H_{3}PO_{4} NH_{3} NH_{3} PO_{4},True,mcq_letters,mcq_letters,True,False,False,False,,"nicher konti luis esid? A. AlCl_{3} B. H_{2}CO_{3} C. NH_{3} D. H_{3}PO_{4} Answer with only A, B, C, or D.","Which one of the following is the Lewis acid? A. AlCl_{3} B. H_{2}CO_{3} C. NH_{3} D. H_{3}PO_{4} Answer with only A, B, C, or D."
banglamath_1697,banglamath,short_answer,math,human_reviewed_banglish_v5,bangla_vs_banglish,primary,bangla,banglish_clean,,,True,30 1 2 10,30 1 2 10,True,1/2 1/2,1/2 1/2,True,final_answer,final_answer,True,False,False,False,,৩০ কে ১/২ দিয়ে ভাগ করে ১০ যোগ করলে কত হয়? Return only the final answer.,30 ke 1/2 diye bhag kore 10 jog korle koto hoy? Return only the final answer.
banglamath_1697,banglamath,short_answer,math,human_reviewed_banglish_v5,bangla_vs_english,diagnostic,bangla,english,,,True,30 1 2 10,30 10,False,1/2 1/2,,False,final_answer,final_answer,True,True,False,True,digits formulas,৩০ কে ১/২ দিয়ে ভাগ করে ১০ যোগ করলে কত হয়? Return only the final answer.,Divide 30 by ½ and add 10. What is the result? Return only the final answer.
banglamath_1697,banglamath,short_answer,math,human_reviewed_banglish_v5,banglish_vs_english,diagnostic,banglish_clean,english,,,True,30 1 2 10,30 10,False,1/2 1/2,,False,final_answer,final_answer,True,True,False,True,digits formulas,30 ke 1/2 diye bhag kore 10 jog korle koto hoy? Return only the final answer.,Divide 30 by ½ and add 10. What is the result? Return only the final answer.
benqa_8th-Science_0024,benqa,mcq,science,auto_romanized_unverified_v4,bangla_vs_banglish,primary,bangla,banglish_clean,A B C D,A B C D,True,,,True,,,True,mcq_letters,mcq_letters,True,False,False,False,,"মাইটোসিসের কোনধারে ক্রোমোজোমগুলো ইংরেজি বর্ণমালা J এর মত হয়? A. প্রফেজ B. মেটাফেজ C. এনাফেজ D. টেলোফেজ Answer with only A, B, C, or D.","maitosiser konodhare kromojomogulo ingreji bornomala J er mot hoy? A. profej B. metafej C. enafej D. telofej Answer with only A, B, C, or D."
benqa_8th-Science_0024,benqa,mcq,science,auto_romanized_unverified_v4,bangla_vs_english,diagnostic,bangla,english,A B C D,A B C D,True,,,True,,,True,mcq_letters,mcq_letters,True,False,False,False,,"মাইটোসিসের কোনধারে ক্রোমোজোমগুলো ইংরেজি বর্ণমালা J এর মত হয়? A. প্রফেজ B. মেটাফেজ C. এনাফেজ D. টেলোফেজ Answer with only A, B, C, or D.","In which step the shape of the chromosomes as like English alphabet 'J' in mitosis cell division? A. Prophsase B. Metaphase C. Anaphase D. Telophase Answer with only A, B, C, or D."
benqa_8th-Science_0024,benqa,mcq,science,auto_romanized_unverified_v4,banglish_vs_english,diagnostic,banglish_clean,english,A B C D,A B C D,True,,,True,,,True,mcq_letters,mcq_letters,True,False,False,False,,"maitosiser konodhare kromojomogulo ingreji bornomala J er mot hoy? A. profej B. metafej C. enafej D. telofej Answer with only A, B, C, or D.","In which step the shape of the chromosomes as like English alphabet 'J' in mitosis cell division? A. Prophsase B. Metaphase C. Anaphase D. Telophase Answer with only A, B, C, or D."
benqa_12th-Biology-II_0179,benqa,mcq,biology-ii,auto_romanized_unverified_v4,bangla_vs_banglish,primary,bangla,banglish_clean,A B C D,A B C D,True,,,True,Ca^{++} Cu^{++} Fe^{++} Mg^{++},Ca^{++} Cu^{++} Fe^{++} Mg^{++},True,mcq_letters,mcq_letters,True,False,False,False,,"রক্ত জমাট বাঁধতে কোন ধাতব আয়ন সহায়তা করে? A. Ca^{++} B. Mg^{++} C. Cu^{++} D. Fe^{++} Answer with only A, B, C, or D.","rokt jomat bandhote kon dhatob ayon sohayota kore? A. Ca^{++} B. Mg^{++} C. Cu^{++} D. Fe^{++} Answer with only A, B, C, or D."
benqa_12th-Biology-II_0179,benqa,mcq,biology-ii,auto_romanized_unverified_v4,bangla_vs_english,diagnostic,bangla,english,A B C D,A B C D,True,,,True,Ca^{++} Cu^{++} Fe^{++} Mg^{++},Ca^{++} Cu^{++} Fe^{++} Mg^{++},True,mcq_letters,mcq_letters,True,False,False,False,,"রক্ত জমাট বাঁধতে কোন ধাতব আয়ন সহায়তা করে? A. Ca^{++} B. Mg^{++} C. Cu^{++} D. Fe^{++} Answer with only A, B, C, or D.","Which metallic ion help to blood clotting? A. Ca^{++} B. Mg^{++} C. Cu^{++} D. Fe^{++} Answer with only A, B, C, or D."
benqa_12th-Biology-II_0179,benqa,mcq,biology-ii,auto_romanized_unverified_v4,banglish_vs_english,diagnostic,banglish_clean,english,A B C D,A B C D,True,,,True,Ca^{++} Cu^{++} Fe^{++} Mg^{++},Ca^{++} Cu^{++} Fe^{++} Mg^{++},True,mcq_letters,mcq_letters,True,False,False,False,,"rokt jomat bandhote kon dhatob ayon sohayota kore? A. Ca^{++} B. Mg^{++} C. Cu^{++} D. Fe^{++} Answer with only A, B, C, or D.","Which metallic ion help to blood clotting? A. Ca^{++} B. Mg^{++} C. Cu^{++} D. Fe^{++} Answer with only A, B, C, or D."
benqa_12th-Biology-I_0277,benqa,mcq,biology-i,auto_romanized_unverified_v4,bangla_vs_banglish,primary,bangla,banglish_clean,A B C D,A B C D,True,,,True,,,True,mcq_letters,mcq_letters,True,False,False,False,,"কোনটিকে ঘাস গোত্র বলা হয়? A. সোলানেসি B. সাইক্যাডেসি C. মালভেসি D. পোয়েসি Answer with only A, B, C, or D.","konotike ghas gotr bola hoy? A. solanesi B. saikyadesi C. malobhesi D. poyesi Answer with only A, B, C, or D."
