model,model_id,dataset,task_type,id,domain,subject,grade,review_action,review_label,review_changed,char_edit_ratio,edit_bucket,bangla_correct,banglish_correct,english_correct,banglish_miss,recoverable_banglish_miss,bangla_any_recovery,english_any_recovery,both_alternate_recovery,all_script_hard
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,benqa_12th-Math-I_0342,math-i,Math-I,12th,not_reviewed,unreviewed,False,0.0,no_applied_change,True,False,False,True,True,True,False,False,False
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,benqa_12th-Math-I_0383,math-i,Math-I,12th,replaced,minor_edit,True,0.00361,tiny_edit_le_0_5pct,True,True,True,False,False,False,False,False,False
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,benqa_12th-Physics-II_0037,physics-ii,Physics-II,12th,replaced,minor_edit,True,0.004149,tiny_edit_le_0_5pct,False,True,False,False,False,False,False,False,False
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,benqa_12th-Physics-II_0046,physics-ii,Physics-II,12th,replaced,minor_edit,True,0.004608,tiny_edit_le_0_5pct,False,False,False,True,False,False,False,False,True
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,benqa_12th-Physics-II_0085,physics-ii,Physics-II,12th,replaced,minor_edit,True,0.005236,small_edit_0_5_to_2pct,False,False,True,True,True,False,True,False,False
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,benqa_12th-Physics-II_0088,physics-ii,Physics-II,12th,replaced,minor_edit,True,0.002639,tiny_edit_le_0_5pct,False,False,False,True,False,False,False,False,True
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,benqa_12th-Physics-II_0131,physics-ii,Physics-II,12th,marked_bad,bad,False,0.0,no_applied_change,False,False,False,True,False,False,False,False,True
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,benqa_12th-Physics-II_0195,physics-ii,Physics-II,12th,replaced,minor_edit,True,0.003984,tiny_edit_le_0_5pct,True,False,True,True,True,True,True,True,False
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,benqa_12th-Physics-II_0213,physics-ii,Physics-II,12th,replaced,minor_edit,True,0.001996,tiny_edit_le_0_5pct,False,False,False,True,False,False,False,False,True
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,benqa_12th-Physics-II_0219,physics-ii,Physics-II,12th,not_reviewed,unreviewed,False,0.0,no_applied_change,False,False,False,True,False,False,False,False,True
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,benqa_12th-Physics-II_0267,physics-ii,Physics-II,12th,replaced,minor_edit,True,0.001739,tiny_edit_le_0_5pct,False,False,False,True,False,False,False,False,True
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,benqa_12th-Physics-II_0290,physics-ii,Physics-II,12th,replaced,minor_edit,True,0.004484,tiny_edit_le_0_5pct,True,False,True,True,True,True,True,True,False
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,benqa_12th-Physics-II_0292,physics-ii,Physics-II,12th,not_reviewed,unreviewed,False,0.0,no_applied_change,True,True,True,False,False,False,False,False,False
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,benqa_12th-Physics-I_0008,physics-i,Physics-I,12th,not_reviewed,unreviewed,False,0.0,no_applied_change,False,False,False,True,False,False,False,False,True
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,benqa_12th-Physics-I_0079,physics-i,Physics-I,12th,replaced,minor_edit,True,0.004016,tiny_edit_le_0_5pct,True,True,True,False,False,False,False,False,False
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,benqa_12th-Physics-I_0106,physics-i,Physics-I,12th,replaced,minor_edit,True,0.004926,tiny_edit_le_0_5pct,False,False,True,True,True,False,True,False,False
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,benqa_12th-Physics-I_0109,physics-i,Physics-I,12th,not_reviewed,unreviewed,False,0.0,no_applied_change,True,True,True,False,False,False,False,False,False
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,benqa_12th-Physics-I_0133,physics-i,Physics-I,12th,replaced,minor_edit,True,0.002899,tiny_edit_le_0_5pct,True,False,True,True,True,True,True,True,False
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,benqa_12th-Physics-I_0157,physics-i,Physics-I,12th,not_reviewed,unreviewed,False,0.0,no_applied_change,True,False,False,True,True,True,False,False,False
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,benqa_12th-Physics-I_0214,physics-i,Physics-I,12th,not_reviewed,unreviewed,False,0.0,no_applied_change,False,True,False,False,False,False,False,False,False
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,benqa_12th-Physics-I_0253,physics-i,Physics-I,12th,replaced,minor_edit,True,0.001898,tiny_edit_le_0_5pct,False,False,False,True,False,False,False,False,True
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,benqa_12th-Physics-I_0254,physics-i,Physics-I,12th,replaced,minor_edit,True,0.007092,small_edit_0_5_to_2pct,True,True,True,False,False,False,False,False,False
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,benqa_12th-Physics-I_0256,physics-i,Physics-I,12th,not_reviewed,unreviewed,False,0.0,no_applied_change,True,False,True,True,True,True,True,True,False
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,benqa_12th-Physics-I_0289,physics-i,Physics-I,12th,replaced,minor_edit,True,0.004695,tiny_edit_le_0_5pct,False,True,False,False,False,False,False,False,False
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,benqa_8th-Math_0031,math,Math,8th,replaced,minor_edit,True,0.006667,small_edit_0_5_to_2pct,False,False,True,True,True,False,True,False,False
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,benqa_8th-Math_0062,math,Math,8th,not_reviewed,unreviewed,False,0.0,no_applied_change,True,False,True,True,True,True,True,True,False
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,benqa_8th-Math_0072,math,Math,8th,not_reviewed,unreviewed,False,0.0,no_applied_change,False,False,True,True,True,False,True,False,False
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,benqa_8th-Math_0085,math,Math,8th,replaced,minor_edit,True,0.01,small_edit_0_5_to_2pct,False,False,True,True,True,False,True,False,False
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,benqa_8th-Math_0167,math,Math,8th,replaced,major_edit,True,0.022857,larger_edit_gt_2pct,False,False,True,True,True,False,True,False,False
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,benqa_8th-Math_0190,math,Math,8th,replaced,major_edit,True,0.064,larger_edit_gt_2pct,True,True,True,False,False,False,False,False,False
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,benqa_8th-Science_0014,science,Science,8th,replaced,minor_edit,True,0.002817,tiny_edit_le_0_5pct,True,True,False,False,False,False,False,False,False
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,benqa_8th-Science_0024,science,Science,8th,not_reviewed,unreviewed,False,0.0,no_applied_change,True,False,False,True,True,True,False,False,False
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,benqa_8th-Science_0042,science,Science,8th,not_reviewed,unreviewed,False,0.0,no_applied_change,False,False,True,True,True,False,True,False,False
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,benqa_8th-Science_0062,science,Science,8th,not_reviewed,unreviewed,False,0.0,no_applied_change,False,False,True,True,True,False,True,False,False
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,benqa_8th-Science_0078,science,Science,8th,replaced,minor_edit,True,0.002037,tiny_edit_le_0_5pct,False,False,False,True,False,False,False,False,True
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,benqa_8th-Science_0086,science,Science,8th,not_reviewed,unreviewed,False,0.0,no_applied_change,True,True,True,False,False,False,False,False,False
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,benqa_8th-Science_0098,science,Science,8th,replaced,minor_edit,True,0.003636,tiny_edit_le_0_5pct,False,True,False,False,False,False,False,False,False
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,benqa_8th-Science_0127,science,Science,8th,replaced,minor_edit,True,0.004219,tiny_edit_le_0_5pct,False,True,True,False,False,False,False,False,False
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,benqa_8th-Science_0153,science,Science,8th,replaced,minor_edit,True,0.003195,tiny_edit_le_0_5pct,True,True,True,False,False,False,False,False,False
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,benqa_8th-Science_0159,science,Science,8th,replaced,minor_edit,True,0.005405,small_edit_0_5_to_2pct,False,False,False,True,False,False,False,False,True
Qwen2.5-7B 8-bit,Qwen/Qwen2.5-7B-Instruct,benqa,mcq,benqa_8th-Science_0202,science,Science,8th,replaced,minor_edit,True,0.001653,tiny_edit_le_0_5pct,True,False,True,True,True,True,True,True,False
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_0181,math,,six,replaced,minor_edit,True,0.005236,small_edit_0_5_to_2pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_0182,math,,six,replaced,minor_edit,True,0.005917,small_edit_0_5_to_2pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_0183,math,,six,replaced,minor_edit,True,0.016807,small_edit_0_5_to_2pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_0184,math,,six,replaced,minor_edit,True,0.012448,small_edit_0_5_to_2pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_0185,math,,six,replaced,minor_edit,True,0.004367,tiny_edit_le_0_5pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_0186,math,,six,replaced,minor_edit,True,0.008621,small_edit_0_5_to_2pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_0187,math,,six,replaced,minor_edit,True,0.014085,small_edit_0_5_to_2pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_0188,math,,six,replaced,minor_edit,True,0.009009,small_edit_0_5_to_2pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_0189,math,,six,replaced,minor_edit,True,0.013986,small_edit_0_5_to_2pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_0226,math,,six,replaced,minor_edit,True,0.011494,small_edit_0_5_to_2pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_0227,math,,six,replaced,minor_edit,True,0.003367,tiny_edit_le_0_5pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_0228,math,,six,not_reviewed,unreviewed,False,0.0,no_applied_change,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_0229,math,,six,not_reviewed,unreviewed,False,0.0,no_applied_change,True,False,True,True,True,True,True,True,False
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_0230,math,,six,replaced,minor_edit,True,0.016393,small_edit_0_5_to_2pct,True,False,True,True,True,True,True,True,False
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_0231,math,,six,replaced,minor_edit,True,0.034091,larger_edit_gt_2pct,False,False,True,True,True,False,True,False,False
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_0232,math,,six,replaced,minor_edit,True,0.031915,larger_edit_gt_2pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_0233,math,,six,replaced,minor_edit,True,0.022222,larger_edit_gt_2pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_0234,math,,six,replaced,minor_edit,True,0.020833,larger_edit_gt_2pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_0236,math,,six,replaced,minor_edit,True,0.005988,small_edit_0_5_to_2pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_0237,math,,six,replaced,minor_edit,True,0.006289,small_edit_0_5_to_2pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_0518,math,,seven,replaced,major_edit,True,0.031496,larger_edit_gt_2pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_0519,math,,seven,replaced,major_edit,True,0.037037,larger_edit_gt_2pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_0521,math,,seven,replaced,minor_edit,True,0.025381,larger_edit_gt_2pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_0522,math,,seven,replaced,minor_edit,True,0.02439,larger_edit_gt_2pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_0526,math,,seven,replaced,minor_edit,True,0.020408,larger_edit_gt_2pct,False,False,True,True,True,False,True,False,False
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_0531,math,,seven,replaced,minor_edit,True,0.004926,tiny_edit_le_0_5pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_0532,math,,seven,not_reviewed,unreviewed,False,0.0,no_applied_change,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_0533,math,,seven,not_reviewed,unreviewed,False,0.0,no_applied_change,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_0538,math,,seven,replaced,major_edit,True,0.036789,larger_edit_gt_2pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_0539,math,,seven,replaced,minor_edit,True,0.010169,small_edit_0_5_to_2pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_0540,math,,seven,replaced,major_edit,True,0.032258,larger_edit_gt_2pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_0541,math,,seven,replaced,major_edit,True,0.038328,larger_edit_gt_2pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_0542,math,,seven,replaced,minor_edit,True,0.011561,small_edit_0_5_to_2pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_0549,math,,seven,replaced,major_edit,True,0.030508,larger_edit_gt_2pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_0550,math,,seven,replaced,minor_edit,True,0.008,small_edit_0_5_to_2pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_0552,math,,seven,replaced,minor_edit,True,0.019608,small_edit_0_5_to_2pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_0553,math,,seven,replaced,minor_edit,True,0.009231,small_edit_0_5_to_2pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_0557,math,,seven,replaced,minor_edit,True,0.006944,small_edit_0_5_to_2pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_0558,math,,seven,replaced,minor_edit,True,0.029703,larger_edit_gt_2pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_0559,math,,seven,replaced,minor_edit,True,0.016393,small_edit_0_5_to_2pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_1684,math,,Eight,replaced,minor_edit,True,0.002364,tiny_edit_le_0_5pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_1685,math,,Eight,not_reviewed,unreviewed,False,0.0,no_applied_change,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_1686,math,,Eight,not_reviewed,unreviewed,False,0.0,no_applied_change,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_1687,math,,Eight,replaced,minor_edit,True,0.002028,tiny_edit_le_0_5pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_1688,math,,Eight,replaced,major_edit,True,0.213068,larger_edit_gt_2pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_1690,math,,Eight,not_reviewed,unreviewed,False,0.0,no_applied_change,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_1691,math,,Eight,replaced,major_edit,True,0.058407,larger_edit_gt_2pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_1692,math,,Eight,replaced,minor_edit,True,0.004963,tiny_edit_le_0_5pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_1693,math,,Eight,replaced,major_edit,True,0.032028,larger_edit_gt_2pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_1694,math,,Eight,replaced,minor_edit,True,0.009646,small_edit_0_5_to_2pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_1695,math,,Eight,not_reviewed,unreviewed,False,0.0,no_applied_change,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_1696,math,,Eight,replaced,minor_edit,True,0.004651,tiny_edit_le_0_5pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_1697,math,,Eight,replaced,minor_edit,True,0.012987,small_edit_0_5_to_2pct,True,True,True,False,False,False,False,False,False
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_1698,math,,Eight,not_reviewed,unreviewed,False,0.0,no_applied_change,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_1699,math,,Eight,replaced,minor_edit,True,0.007194,small_edit_0_5_to_2pct,True,True,True,False,False,False,False,False,False
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglamath,short_answer,banglamath_1703,math,,Eight,replaced,minor_edit,True,0.00339,tiny_edit_le_0_5pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,benqa_10th-Biology_0057,biology,Biology,10th,replaced,minor_edit,True,0.001855,tiny_edit_le_0_5pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,benqa_10th-Biology_0090,biology,Biology,10th,replaced,minor_edit,True,0.005405,small_edit_0_5_to_2pct,False,False,True,True,True,False,True,False,False
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,benqa_10th-Biology_0128,biology,Biology,10th,replaced,minor_edit,True,0.003559,tiny_edit_le_0_5pct,True,False,False,True,True,True,False,False,False
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,benqa_10th-Biology_0143,biology,Biology,10th,not_reviewed,unreviewed,False,0.0,no_applied_change,False,True,False,False,False,False,False,False,False
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,benqa_10th-Biology_0149,biology,Biology,10th,not_reviewed,unreviewed,False,0.0,no_applied_change,False,False,True,True,True,False,True,False,False
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,benqa_10th-Biology_0156,biology,Biology,10th,replaced,minor_edit,True,0.01,small_edit_0_5_to_2pct,True,False,True,True,True,True,True,True,False
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,benqa_10th-Biology_0188,biology,Biology,10th,not_reviewed,unreviewed,False,0.0,no_applied_change,True,False,False,True,True,True,False,False,False
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,benqa_10th-Biology_0197,biology,Biology,10th,replaced,minor_edit,True,0.003745,tiny_edit_le_0_5pct,False,True,False,False,False,False,False,False,False
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,benqa_10th-Biology_0213,biology,Biology,10th,not_reviewed,unreviewed,False,0.0,no_applied_change,True,False,False,True,True,True,False,False,False
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,benqa_10th-Biology_0215,biology,Biology,10th,replaced,minor_edit,True,0.001751,tiny_edit_le_0_5pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,benqa_10th-Biology_0277,biology,Biology,10th,replaced,minor_edit,True,0.002012,tiny_edit_le_0_5pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,benqa_10th-Biology_0339,biology,Biology,10th,not_reviewed,unreviewed,False,0.0,no_applied_change,True,True,True,False,False,False,False,False,False
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,benqa_10th-Chemistry_0041,chemistry,Chemistry,10th,replaced,minor_edit,True,0.002398,tiny_edit_le_0_5pct,False,False,True,True,True,False,True,False,False
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,benqa_10th-Chemistry_0110,chemistry,Chemistry,10th,replaced,minor_edit,True,0.004484,tiny_edit_le_0_5pct,False,False,True,True,True,False,True,False,False
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,benqa_10th-Chemistry_0111,chemistry,Chemistry,10th,not_reviewed,unreviewed,False,0.0,no_applied_change,True,True,True,False,False,False,False,False,False
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,benqa_10th-Chemistry_0132,chemistry,Chemistry,10th,replaced,minor_edit,True,0.005076,small_edit_0_5_to_2pct,True,False,True,True,True,True,True,True,False
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,benqa_10th-Chemistry_0191,chemistry,Chemistry,10th,replaced,minor_edit,True,0.001776,tiny_edit_le_0_5pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,benqa_10th-Chemistry_0194,chemistry,Chemistry,10th,not_reviewed,unreviewed,False,0.0,no_applied_change,True,True,True,False,False,False,False,False,False
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,benqa_10th-Chemistry_0280,chemistry,Chemistry,10th,replaced,minor_edit,True,0.00578,small_edit_0_5_to_2pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,benqa_10th-Chemistry_0322,chemistry,Chemistry,10th,not_reviewed,unreviewed,False,0.0,no_applied_change,True,False,True,True,True,True,True,True,False
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,benqa_10th-Chemistry_0336,chemistry,Chemistry,10th,replaced,minor_edit,True,0.001842,tiny_edit_le_0_5pct,True,True,False,False,False,False,False,False,False
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,benqa_10th-Chemistry_0374,chemistry,Chemistry,10th,not_reviewed,unreviewed,False,0.0,no_applied_change,True,False,True,True,True,True,True,True,False
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,benqa_10th-Chemistry_0388,chemistry,Chemistry,10th,replaced,minor_edit,True,0.002364,tiny_edit_le_0_5pct,True,True,True,False,False,False,False,False,False
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,benqa_10th-Math-II_0062,math-ii,Math-II,10th,replaced,minor_edit,True,0.00232,tiny_edit_le_0_5pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,benqa_10th-Math-II_0102,math-ii,Math-II,10th,replaced,minor_edit,True,0.003953,tiny_edit_le_0_5pct,True,True,True,False,False,False,False,False,False
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,benqa_10th-Math-II_0139,math-ii,Math-II,10th,replaced,minor_edit,True,0.005618,small_edit_0_5_to_2pct,False,False,False,True,False,False,False,False,True
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,benqa_10th-Math-II_0326,math-ii,Math-II,10th,replaced,minor_edit,True,0.00361,tiny_edit_le_0_5pct,False,True,False,False,False,False,False,False,False
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,benqa_10th-Math-II_0347,math-ii,Math-II,10th,replaced,minor_edit,True,0.003135,tiny_edit_le_0_5pct,True,True,True,False,False,False,False,False,False
